id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SLC25A43	12	0.53076	0.7855	1.0	13399	1	0.089148	0.25961	0.41154	0.875255	8830	3	0.089148
LTB4R	12	0.53079	0.7855	1.0	13400	3	0.081781	0.097189	0.18639	0.754502	4637	4	0.081781
NRIP1	12	0.53099	0.7855	1.0	13401	3	-0.11731	0.36227	0.51619	0.908774	10738	4	-0.11731
MTSS1	12	0.53108	0.7855	1.0	13402	1	0.13863	0.18481	0.30974	0.829269	7044	5	0.13863
EML6	12	0.53111	0.7855	1.0	13403	3	0.0025375	0.4606	0.62592	0.9395	12510	4	0.0025375
AGBL4	12	0.53118	0.7855	1.0	13404	3	-0.043853	0.2021	0.33551	0.845946	7482	3	-0.043853
SQOR	12	0.53133	0.7855	1.0	13405	1	-0.0075395	0.46672	0.63022	0.9395	12605	2	-0.0075395
MAP3K21	12	0.53137	0.78568	1.0	13406	3	-0.082989	0.74987	0.83564	0.985378	15998	2	-0.082989
TESC	12	0.53137	0.78568	1.0	13407	3	0.016884	0.52848	0.68122	0.960698	13324	3	0.016884
PDE6B	12	0.53137	0.78568	1.0	13408	3	0.17899	0.038795	0.073365	0.553601	2504	6	0.17899
POMGNT1	12	0.53143	0.78587	1.0	13409	2	-0.13873	0.35418	0.50871	0.908774	10581	4	-0.13873
DBX2	12	0.53146	0.78587	1.0	13410	3	0.14733	0.044999	0.087091	0.597	2756	6	0.14733
CCDC93	12	0.53161	0.78641	1.0	13411	2	0.18618	0.10473	0.19538	0.754502	4868	5	0.18618
C1orf146	12	0.53175	0.78641	1.0	13412	2	0.16332	0.055904	0.10916	0.64814	3157	6	0.16332
GABARAP	12	0.53183	0.78641	1.0	13413	3	0.032123	0.27473	0.426	0.881474	9113	2	0.032123
BHMT2	12	0.53186	0.78641	1.0	13414	1	0.059387	0.20727	0.34188	0.847861	7619	4	0.059387
CRYGD	12	0.53189	0.78641	1.0	13415	3	-0.1088	0.67745	0.78563	0.978159	15196	2	-0.1088
KIAA1586	12	0.53191	0.78641	1.0	13416	2	0.042074	0.23977	0.39695	0.873122	8458	3	0.042074
POLB	12	0.53202	0.78641	1.0	13417	2	0.042584	0.14819	0.24989	0.77743	6083	5	0.042584
C9orf106	12	0.53205	0.78641	1.0	13418	3	-0.12554	0.29456	0.44704	0.886743	9470	3	-0.12554
HYKK	12	0.53207	0.78641	1.0	13419	2	0.0033014	0.25066	0.40288	0.873122	8682	3	0.0033014
CELA2B	12	0.53223	0.78641	1.0	13420	1	-0.012527	0.99339	0.98726	0.999486	18699	0	-0.012527
CCKAR	12	0.53255	0.78657	1.0	13421	2	-0.019889	0.13824	0.24421	0.77743	5811	5	-0.019889
HMX1	12	0.53255	0.78657	1.0	13422	2	0.21978	0.090911	0.17596	0.746672	4430	5	0.21978
C6orf229	12	0.53263	0.78674	1.0	13423	3	-0.1393	0.99084	0.98233	0.998465	18634	0	-0.1393
EMC10	12	0.53276	0.78674	1.0	13424	2	0.035087	0.84594	0.88257	0.987199	16889	2	0.035087
KCTD14	12	0.53283	0.78674	1.0	13425	2	-0.019323	0.79523	0.85605	0.985378	16393	2	-0.019323
RAB35	12	0.53286	0.78674	1.0	13426	1	0.057584	0.72369	0.82257	0.985378	15767	2	0.057584
ARRDC5	12	0.53302	0.78674	1.0	13427	1	-0.075102	0.27066	0.42002	0.87756	9033	2	-0.075102
GNRH2	12	0.53306	0.78674	1.0	13428	2	0.060207	0.15334	0.26282	0.797587	6214	5	0.060207
ARGFX	12	0.53311	0.78674	1.0	13429	3	0.090177	0.51963	0.67044	0.959286	13212	3	0.090177
STARD6	12	0.53312	0.78711	1.0	13430	3	0.021753	0.30419	0.45621	0.886743	9659	4	0.021753
SAMD5	12	0.53318	0.78765	1.0	13431	2	0.012345	0.3513	0.50292	0.903464	10524	2	0.012345
DNASE2	12	0.53338	0.78782	1.0	13432	3	0.1362	0.15174	0.25773	0.789601	6174	5	0.1362
TGIF2-C20orf24	12	0.53338	0.78782	1.0	13433	3	0.14962	0.094083	0.18123	0.752511	4547	6	0.14962
VSIR	12	0.53351	0.78782	1.0	13434	2	0.13407	0.064365	0.12076	0.659897	3462	6	0.13407
ZNF397	12	0.53352	0.78782	1.0	13435	2	-0.099688	0.25723	0.40851	0.875255	8784	3	-0.099688
NLRP3	12	0.53352	0.78782	1.0	13436	2	0.20612	0.059031	0.11265	0.64814	3269	6	0.20612
UTS2	12	0.53362	0.78782	1.0	13437	1	0.19014	0.027994	0.057287	0.50797	2134	7	0.19014
SPANXN5	12	0.53365	0.78802	1.0	13438	3	0.069873	0.65579	0.7648	0.969112	14914	3	0.069873
KRTAP19-3	12	0.53366	0.78822	1.0	13439	2	-0.048491	0.37372	0.52816	0.91015	10962	4	-0.048491
SLC47A2	12	0.53366	0.78822	1.0	13440	2	-0.049839	0.023796	0.050682	0.49797	1921	3	-0.049839
SLC11A2	12	0.5338	0.78822	1.0	13441	3	-0.059296	0.1066	0.19706	0.754775	4930	4	-0.059296
CSE1L	12	0.53382	0.78822	1.0	13442	2	0.05765	0.038035	0.072891	0.553601	2481	4	0.05765
ALKBH4	12	0.53392	0.78822	1.0	13443	1	-0.10178	0.061098	0.1165	0.657427	3345	4	-0.10178
POLR1D	12	0.53394	0.78822	1.0	13444	2	0.24192	0.01006	0.019151	0.294531	1224	7	0.24192
TMC6	12	0.53395	0.78822	1.0	13445	3	-0.12148	0.78288	0.85176	0.985378	16282	2	-0.12148
IRAK1BP1	12	0.53417	0.78822	1.0	13446	2	0.13741	0.10703	0.19735	0.755424	4944	4	0.13741
RPS6KA3	12	0.53418	0.78822	1.0	13447	2	0.014936	0.17555	0.30275	0.829269	6799	3	0.014936
TMEM132E	12	0.53436	0.78822	1.0	13448	3	-0.096441	0.13339	0.23792	0.77743	5655	3	-0.096441
SCGB3A1	12	0.53438	0.78822	1.0	13449	2	0.078122	0.45578	0.62002	0.9395	12415	4	0.078122
GALNT16	12	0.53438	0.78822	1.0	13450	3	-0.14829	0.31767	0.46919	0.89062	9904	3	-0.14829
NARS2	12	0.53453	0.78822	1.0	13451	2	0.014231	0.72194	0.82174	0.985378	15757	2	0.014231
GRB7	12	0.53468	0.78822	1.0	13452	2	0.065861	0.30113	0.45452	0.886743	9599	4	0.065861
RBM34	12	0.53488	0.78822	1.0	13453	3	0.21666	0.057437	0.11118	0.64814	3208	6	0.21666
CNOT7	12	0.53496	0.78822	1.0	13454	2	0.0053942	0.40824	0.56248	0.918604	11547	3	0.0053942
ALOXE3	12	0.5351	0.78822	1.0	13455	3	-0.15885	0.35418	0.50871	0.908774	10580	3	-0.15885
CORO2B	12	0.53513	0.78822	1.0	13456	3	0.14972	0.24872	0.40209	0.873122	8645	4	0.14972
CHRDL2	12	0.53519	0.78822	1.0	13457	2	0.033681	0.4212	0.58019	0.928378	11792	4	0.033681
GNB3	12	0.53526	0.78822	1.0	13458	3	-0.073958	0.11973	0.21297	0.759482	5287	4	-0.073958
ABRA	12	0.53538	0.78822	1.0	13459	2	0.072043	0.1869	0.31465	0.832535	7111	4	0.072043
CCDC69	12	0.53552	0.78822	1.0	13460	2	0.0086159	0.018794	0.040381	0.450757	1685	4	0.0086159
C9orf3	12	0.53562	0.78822	1.0	13461	2	0.067726	0.36203	0.51599	0.908774	10733	4	0.067726
UCN3	12	0.53577	0.78822	1.0	13462	3	-0.067807	0.14054	0.24633	0.77743	5878	4	-0.067807
CFC1B	12	0.53599	0.78822	1.0	13463	3	-0.036963	0.74318	0.83208	0.985378	15930	2	-0.036963
METTL23	12	0.53601	0.78822	1.0	13464	3	0.036511	0.21633	0.36306	0.873122	7828	4	0.036511
UNC119	12	0.53611	0.78822	1.0	13465	3	-0.1326	0.1615	0.27755	0.81628	6427	4	-0.1326
MBIP	12	0.53612	0.78822	1.0	13466	2	0.0056331	0.084373	0.16543	0.744764	4193	4	0.0056331
ZWILCH	12	0.5362	0.78822	1.0	13467	2	0.15664	0.53503	0.68504	0.960698	13400	3	0.15664
CD37	12	0.53631	0.78822	1.0	13468	2	-0.045448	0.76339	0.84015	0.985378	16110	2	-0.045448
DOCK6	12	0.53635	0.78822	1.0	13469	3	-0.089123	0.19044	0.31994	0.832535	7194	4	-0.089123
ZFYVE16	12	0.53653	0.7884	1.0	13470	3	-0.0051672	0.44146	0.60277	0.935293	12160	4	-0.0051672
GPR89A	12	0.53659	0.78858	1.0	13471	2	-0.089878	0.4021	0.55517	0.917612	11446	1	-0.089878
GOLPH3L	12	0.53663	0.78858	1.0	13472	2	0.10557	0.24675	0.40105	0.873122	8603	4	0.10557
PEX26	12	0.53688	0.78885	1.0	13473	1	0.055436	0.044105	0.085317	0.592612	2722	4	0.055436
MYH15	12	0.53708	0.78949	1.0	13474	3	-0.094634	0.55931	0.69706	0.961993	13696	3	-0.094634
POGK	12	0.53715	0.78949	1.0	13475	3	-0.11134	0.21107	0.34983	0.858701	7698	5	-0.11134
CXCL3	12	0.53719	0.78949	1.0	13476	3	-0.0058938	0.3285	0.48021	0.89062	10107	4	-0.0058938
COPG2	12	0.53722	0.78949	1.0	13477	3	-0.13394	0.9846	0.97167	0.99662	18449	0	-0.13394
ZNF157	12	0.5373	0.78949	1.0	13478	3	-0.11089	0.13698	0.24203	0.77743	5775	4	-0.11089
XPA	12	0.53731	0.78949	1.0	13479	1	0.1492	0.28435	0.43436	0.881474	9269	4	0.1492
NT5C	12	0.53734	0.78949	1.0	13480	3	-0.086679	0.99363	0.98747	0.999486	18709	0	-0.086679
PRKACA	12	0.53738	0.78949	1.0	13481	2	-0.0045085	0.50044	0.65318	0.946235	12998	3	-0.0045085
CD4	12	0.53745	0.78949	1.0	13482	1	0.66082	0.00049856	0.00088424	0.03997	419	9	0.66082
LOC730159	12	0.53754	0.78949	1.0	13483	3	0.0097635	0.93159	0.93114	0.991578	17771	1	0.0097635
HTR7	12	0.53754	0.78949	1.0	13484	2	-0.12247	0.97327	0.95553	0.99329	18222	1	-0.12247
ACAD10	12	0.53764	0.78949	1.0	13485	1	-0.043085	0.3092	0.45896	0.886743	9759	2	-0.043085
TFDP2	12	0.53778	0.78988	1.0	13486	2	0.12293	0.44715	0.60895	0.936972	12272	4	0.12293
LGALS3BP	12	0.53788	0.78988	1.0	13487	3	0.1649	0.069971	0.13467	0.694134	3668	6	0.1649
KIAA1549L	12	0.53794	0.78988	1.0	13488	2	0.12751	0.063348	0.1192	0.657889	3426	6	0.12751
C3orf14	12	0.53794	0.78988	1.0	13489	2	0.032015	0.20458	0.33911	0.846155	7548	4	0.032015
OR52H1	12	0.53813	0.78988	1.0	13490	3	-0.023666	0.18539	0.31008	0.829269	7061	2	-0.023666
TSPAN4	12	0.5382	0.78988	1.0	13491	3	0.010347	0.13619	0.24177	0.77743	5742	4	0.010347
ADAMTS15	12	0.53824	0.78988	1.0	13492	3	-0.043604	0.7949	0.85604	0.985378	16388	2	-0.043604
STARD3NL	12	0.53837	0.78988	1.0	13493	1	0.10795	0.065803	0.12418	0.669137	3509	6	0.10795
ALS2	12	0.5385	0.78988	1.0	13494	3	-0.0031163	0.34409	0.49139	0.894334	10393	2	-0.0031163
SFRP5	12	0.53861	0.79008	1.0	13495	3	0.066316	0.34247	0.49007	0.894334	10361	4	0.066316
TBL1X	12	0.53878	0.79083	1.0	13496	2	-0.0015187	2.7499e-05	4.6787e-05	0.003992	222	4	-0.0015187
OCEL1	12	0.53885	0.79083	1.0	13497	2	0.014512	0.2302	0.38557	0.873122	8196	4	0.014512
TMIGD3	12	0.5389	0.79083	1.0	13498	1	0.029917	0.40831	0.56248	0.918604	11550	4	0.029917
ATP2B3	12	0.53903	0.79083	1.0	13499	2	-0.02986	0.80292	0.85954	0.985378	16459	2	-0.02986
GATC	12	0.53904	0.79083	1.0	13500	2	0.28726	0.0022049	0.0041494	0.119436	658	7	0.28726
STOM	12	0.53915	0.79083	1.0	13501	2	0.10663	0.098577	0.18784	0.754502	4679	3	0.10663
FKBP15	12	0.53915	0.79083	1.0	13502	3	0.13575	0.13775	0.24405	0.77743	5797	5	0.13575
TMEM8A	12	0.53922	0.79083	1.0	13503	3	-0.071965	0.70362	0.80992	0.984009	15564	3	-0.071965
CDH24	12	0.53933	0.79083	1.0	13504	2	0.11392	0.64859	0.76055	0.969035	14808	3	0.11392
OCLN	12	0.53933	0.79083	1.0	13505	2	-0.039387	0.09306	0.17825	0.747239	4509	3	-0.039387
NR1D1	12	0.53933	0.7911	1.0	13506	2	0.15255	0.23902	0.39664	0.873122	8440	4	0.15255
SMIM29	12	0.53957	0.79137	1.0	13507	3	0.099482	0.2445	0.39956	0.873122	8563	4	0.099482
CMPK2	12	0.53957	0.79137	1.0	13508	3	-0.046549	0.05503	0.10866	0.64814	3117	2	-0.046549
WNT9B	12	0.53957	0.79137	1.0	13509	3	0.03726	0.062399	0.11859	0.657889	3387	3	0.03726
GLCCI1	12	0.53957	0.79137	1.0	13510	3	0.021451	0.017534	0.038179	0.445614	1613	5	0.021451
ISCA2	12	0.53958	0.79137	1.0	13511	2	-0.025983	0.0092703	0.018063	0.292147	1171	4	-0.025983
TUBB4B	12	0.53974	0.79156	1.0	13512	2	0.24619	0.010004	0.018944	0.294531	1215	7	0.24619
HOXD3	12	0.53988	0.79175	1.0	13513	3	-0.018511	0.091413	0.17681	0.746672	4443	4	-0.018511
CTNNA2	12	0.53988	0.79175	1.0	13514	3	0.094395	0.11156	0.20572	0.759482	5074	5	0.094395
ZSWIM5	12	0.54022	0.79193	1.0	13515	2	0.037911	0.99513	0.99092	0.999727	18754	0	0.037911
PLSCR4	12	0.54022	0.79193	1.0	13516	2	0.056347	0.28513	0.43436	0.881474	9291	3	0.056347
IHH	12	0.54065	0.79269	1.0	13517	3	0.082972	0.82576	0.87158	0.987199	16693	1	0.082972
IGFBPL1	12	0.54075	0.79269	1.0	13518	2	-0.085036	0.83163	0.87415	0.987199	16740	2	-0.085036
USMG5	12	0.54078	0.79269	1.0	13519	3	-0.023547	0.84346	0.88119	0.987199	16862	1	-0.023547
COL16A1	12	0.54093	0.79323	1.0	13520	2	0.13641	0.0032457	0.0064051	0.160891	754	5	0.13641
BABAM2	12	0.54102	0.79377	1.0	13521	2	-0.023837	0.11868	0.2125	0.759482	5262	5	-0.023837
SHC4	12	0.54103	0.79377	1.0	13522	3	-0.0064081	0.053428	0.10682	0.64814	3048	3	-0.0064081
PLA1A	12	0.54106	0.79377	1.0	13523	3	-0.019829	0.99359	0.98747	0.999486	18706	0	-0.019829
TPP1	12	0.54119	0.79469	1.0	13524	2	-0.010468	0.1398	0.24477	0.77743	5851	5	-0.010468
RXFP2	12	0.54128	0.79469	1.0	13525	2	0.044182	0.62328	0.74579	0.969035	14493	3	0.044182
TTC5	12	0.54128	0.79469	1.0	13526	2	0.039749	0.098535	0.18784	0.754502	4677	5	0.039749
ESPNL	12	0.54132	0.79469	1.0	13527	3	0.066555	0.12398	0.22405	0.77743	5415	4	0.066555
POU1F1	12	0.54149	0.79469	1.0	13528	3	0.0093848	0.89365	0.91671	0.991379	17501	2	0.0093848
COQ8A	12	0.54161	0.79469	1.0	13529	2	-0.026349	0.23793	0.39561	0.873122	8420	4	-0.026349
CLDN10	12	0.54174	0.79469	1.0	13530	3	0.010593	0.2233	0.37549	0.873122	8008	2	0.010593
AHNAK2	12	0.54174	0.79469	1.0	13531	2	-0.072595	0.18357	0.30869	0.829269	7021	4	-0.072595
CA2	12	0.54174	0.79469	1.0	13532	3	-0.004398	0.97367	0.95629	0.993756	18228	1	-0.004398
ADH4	12	0.54183	0.79469	1.0	13533	2	0.13018	0.22342	0.37549	0.873122	8009	4	0.13018
GLP2R	12	0.54199	0.79469	1.0	13534	2	0.028041	0.33722	0.48457	0.89062	10278	2	0.028041
VGLL3	12	0.54204	0.79469	1.0	13535	2	-0.046636	0.86448	0.89425	0.987199	17125	2	-0.046636
RBBP9	12	0.54205	0.79469	1.0	13536	3	-0.050629	0.36407	0.51847	0.909665	10773	4	-0.050629
CCDC169	12	0.54215	0.79469	1.0	13537	3	0.079175	0.2098	0.3476	0.856239	7671	4	0.079175
OR8B8	12	0.54219	0.79469	1.0	13538	3	-0.09867	0.12247	0.21951	0.772039	5374	3	-0.09867
LANCL1	12	0.54232	0.79469	1.0	13539	1	0.097392	0.29461	0.44704	0.886743	9473	3	0.097392
ACBD6	12	0.54245	0.79469	1.0	13540	3	0.081531	0.15841	0.27103	0.807382	6349	4	0.081531
RBM10	12	0.54252	0.79469	1.0	13541	3	0.073474	0.08402	0.16503	0.744764	4180	3	0.073474
TWF2	12	0.54266	0.79469	1.0	13542	2	-0.030769	0.84145	0.88057	0.987199	16845	2	-0.030769
EGLN2	12	0.54266	0.79469	1.0	13543	2	0.039191	0.20522	0.33911	0.846155	7565	5	0.039191
TRPC5OS	12	0.5427	0.79469	1.0	13544	3	0.045248	0.28596	0.43436	0.881474	9303	4	0.045248
CARD17	12	0.54278	0.79498	1.0	13545	2	0.056272	0.29365	0.44451	0.886743	9442	4	0.056272
MAP3K20	12	0.54278	0.79498	1.0	13546	3	-0.069249	0.99431	0.98884	0.999727	18733	0	-0.069249
CHPF	12	0.54283	0.79526	1.0	13547	3	0.010451	0.53911	0.68667	0.960698	13444	3	0.010451
KCTD10	12	0.54286	0.79526	1.0	13548	3	-0.082088	0.99837	0.99662	1.0	18858	0	-0.082088
SPTLC1	12	0.5429	0.79526	1.0	13549	3	0.14628	0.15608	0.26571	0.798443	6289	5	0.14628
ZNF518B	12	0.5429	0.79526	1.0	13550	2	0.14968	0.13653	0.24203	0.77743	5759	5	0.14968
VAT1	12	0.543	0.79526	1.0	13551	3	-0.0061187	0.30156	0.45497	0.886743	9608	3	-0.0061187
RAB1A	12	0.543	0.79526	1.0	13552	3	-0.035648	0.36845	0.52515	0.91015	10849	4	-0.035648
KRTAP4-8	8	0.54309	0.73845	1.0	13553	2	-0.073854	0.76096	0.78869	0.980172	16091	1	-0.073854
NUP107	12	0.54341	0.79526	1.0	13554	3	-0.10528	0.13285	0.23792	0.77743	5641	3	-0.10528
ADIPOR1	12	0.54343	0.79526	1.0	13555	3	0.085635	0.087868	0.17084	0.746672	4321	6	0.085635
DDX31	12	0.5436	0.79542	1.0	13556	2	0.33157	0.0026346	0.0048535	0.132091	695	8	0.33157
NPIPB8	12	0.5436	0.79559	1.0	13557	3	0.016613	0.27929	0.43267	0.881474	9189	3	0.016613
ZNF746	12	0.54373	0.79559	1.0	13558	2	-0.042	0.15995	0.27346	0.807893	6389	3	-0.042
WDR81	12	0.54374	0.79559	1.0	13559	2	-0.033186	0.93236	0.93164	0.991578	17778	1	-0.033186
ARRDC4	12	0.54378	0.79559	1.0	13560	2	-0.015964	0.20863	0.34618	0.855903	7646	3	-0.015964
GPR149	12	0.54379	0.79559	1.0	13561	3	-0.046707	0.22326	0.37549	0.873122	8007	4	-0.046707
ZNF852	12	0.54379	0.79559	1.0	13562	3	-0.033076	0.96919	0.95155	0.991621	18168	1	-0.033076
RFTN1	12	0.5438	0.79559	1.0	13563	2	0.13449	0.2188	0.3685	0.873122	7901	5	0.13449
UGT1A5	12	0.54388	0.79559	1.0	13564	2	-0.077264	0.42076	0.58019	0.928378	11788	3	-0.077264
ATAD2	12	0.54399	0.79559	1.0	13565	2	0.03951	0.65089	0.76182	0.969035	14841	2	0.03951
DNAJC2	12	0.54414	0.79595	1.0	13566	3	0.15949	0.18006	0.30586	0.829269	6915	5	0.15949
MED22	12	0.54414	0.79595	1.0	13567	2	0.050735	0.2497	0.40209	0.873122	8666	4	0.050735
MAB21L2	12	0.54419	0.79595	1.0	13568	1	0.18477	0.1703	0.28904	0.820382	6664	5	0.18477
PARK7	12	0.54419	0.79595	1.0	13569	2	-0.026389	0.1241	0.22405	0.77743	5420	5	-0.026389
LDLRAD3	12	0.54429	0.79595	1.0	13570	3	-0.028504	0.64041	0.75535	0.969035	14694	2	-0.028504
C10orf126	12	0.54429	0.79595	1.0	13571	3	0.040813	0.2296	0.38557	0.873122	8181	3	0.040813
CYB5D1	12	0.54429	0.79595	1.0	13572	3	0.099971	0.29899	0.45184	0.886743	9555	3	0.099971
ARHGDIB	12	0.54431	0.79595	1.0	13573	2	0.12228	0.46106	0.62592	0.9395	12521	3	0.12228
COLGALT2	12	0.54431	0.79595	1.0	13574	2	0.20453	0.0075336	0.014798	0.263662	1061	6	0.20453
CXorf56	12	0.54443	0.79595	1.0	13575	2	0.0060002	0.71882	0.8189	0.984009	15736	2	0.0060002
PYCR2	12	0.54454	0.79595	1.0	13576	2	0.053993	0.079418	0.1539	0.721161	3994	5	0.053993
IVD	12	0.54464	0.79613	1.0	13577	3	0.082015	0.23436	0.39203	0.873122	8317	4	0.082015
PPP3CC	12	0.54464	0.79613	1.0	13578	3	-0.021667	0.34561	0.49398	0.895302	10421	3	-0.021667
ARCN1	12	0.54479	0.79632	1.0	13579	3	0.14094	0.0031793	0.0061149	0.154835	744	4	0.14094
PKIA	12	0.54484	0.79632	1.0	13580	2	0.068192	0.2445	0.39956	0.873122	8561	4	0.068192
PEG10	12	0.54488	0.79632	1.0	13581	3	0.017302	0.037545	0.072015	0.55288	2462	4	0.017302
C1orf158	12	0.54519	0.79686	1.0	13582	2	0.097043	0.49188	0.64846	0.946235	12904	2	0.097043
FJX1	12	0.54561	0.79743	1.0	13583	3	-0.042677	0.55214	0.69275	0.960698	13605	3	-0.042677
OAF	11	0.54573	0.79227	1.0	13584	3	-0.014361	0.41116	0.56961	0.923034	11617	2	-0.014361
SPRTN	12	0.54587	0.79743	1.0	13585	2	0.09104	0.18616	0.31217	0.83157	7089	5	0.09104
TIAM2	12	0.54599	0.79743	1.0	13586	2	-0.098428	0.2032	0.33719	0.846155	7512	4	-0.098428
ITSN2	12	0.54607	0.79743	1.0	13587	1	0.42273	9.0879e-05	0.00016388	0.011125	279	10	0.42273
EFCC1	12	0.54617	0.7981	1.0	13588	2	0.2328	0.01635	0.03526	0.42646	1553	7	0.2328
CXXC1	12	0.54639	0.79867	1.0	13589	3	0.1718	0.077804	0.15135	0.721161	3940	5	0.1718
UHRF1	12	0.54653	0.79867	1.0	13590	3	0.042304	0.072069	0.1384	0.697764	3738	3	0.042304
CFAP45	12	0.54667	0.79867	1.0	13591	2	0.093041	0.069827	0.13458	0.694134	3659	5	0.093041
CHFR	12	0.54668	0.79867	1.0	13592	3	-0.079631	0.043937	0.084841	0.590988	2713	5	-0.079631
GPR32	12	0.54668	0.79867	1.0	13593	3	-0.078779	0.51396	0.668	0.958492	13147	3	-0.078779
FOXL1	12	0.54676	0.79867	1.0	13594	3	0.11811	0.44076	0.60277	0.935293	12148	4	0.11811
ZNF256	12	0.54686	0.79867	1.0	13595	1	0.085195	0.45436	0.61858	0.9395	12394	4	0.085195
RNLS	12	0.54686	0.79867	1.0	13596	1	-0.011996	0.38092	0.53596	0.914571	11081	3	-0.011996
FBXL17	12	0.54692	0.79867	1.0	13597	2	0.0059538	0.46485	0.62874	0.9395	12576	3	0.0059538
GATA4	12	0.54695	0.79867	1.0	13598	2	0.084592	0.11198	0.20596	0.759482	5085	5	0.084592
OR52B2	12	0.54698	0.79867	1.0	13599	3	0.10751	0.015206	0.028404	0.355434	1507	5	0.10751
GJC2	12	0.547	0.79867	1.0	13600	2	-0.12379	0.83957	0.87925	0.987199	16817	2	-0.12379
AKR1D1	12	0.54707	0.79867	1.0	13601	3	-0.0070734	0.060184	0.11424	0.653308	3308	4	-0.0070734
NPY1R	12	0.54723	0.79867	1.0	13602	2	0.091254	0.014801	0.027438	0.35066	1483	4	0.091254
LOC100506422	12	0.54725	0.79867	1.0	13603	3	-0.030967	0.4057	0.56055	0.918604	11504	3	-0.030967
PPP1R42	12	0.54742	0.79867	1.0	13604	3	-0.036464	0.24929	0.40209	0.873122	8654	4	-0.036464
ZBTB22	12	0.54746	0.79895	1.0	13605	2	0.04131	0.50488	0.65407	0.946235	13059	3	0.04131
KLHDC10	12	0.54746	0.79895	1.0	13606	2	0.022334	0.026014	0.054411	0.503236	2028	4	0.022334
MAPK11	12	0.5477	0.79923	1.0	13607	3	0.087539	0.48777	0.64585	0.946235	12859	3	0.087539
MS4A13	12	0.54778	0.79923	1.0	13608	3	0.038887	0.43887	0.6012	0.935293	12120	3	0.038887
GLRX	12	0.54781	0.79923	1.0	13609	2	-0.012293	0.85935	0.89069	0.987199	17056	2	-0.012293
DUSP1	12	0.54781	0.79923	1.0	13610	3	0.030956	0.88037	0.90518	0.988416	17331	1	0.030956
SIRT7	12	0.54785	0.79923	1.0	13611	3	0.1138	0.054956	0.10866	0.64814	3110	4	0.1138
CATIP	12	0.54785	0.79923	1.0	13612	3	-0.044223	0.93207	0.93164	0.991578	17777	1	-0.044223
CFAP52	12	0.54801	0.79923	1.0	13613	3	-0.015341	0.5215	0.6745	0.960698	13234	2	-0.015341
SCPEP1	12	0.54801	0.79923	1.0	13614	1	-0.0080858	0.60977	0.73323	0.966953	14331	3	-0.0080858
TLE1	12	0.54801	0.79923	1.0	13615	2	0.0069124	0.29107	0.43906	0.883532	9390	4	0.0069124
NLRP11	12	0.54812	0.79923	1.0	13616	2	0.0977	0.56592	0.70149	0.962636	13766	3	0.0977
PROKR2	12	0.54812	0.79923	1.0	13617	2	0.063317	0.045316	0.087648	0.598096	2764	4	0.063317
SYNM	12	0.54816	0.79923	1.0	13618	3	0.12195	0.71018	0.81582	0.984009	15670	3	0.12195
FAM160B1	12	0.54816	0.79923	1.0	13619	3	0.054578	0.52523	0.67769	0.960698	13278	3	0.054578
CLEC4A	12	0.54835	0.7996	1.0	13620	3	-0.020061	0.88484	0.90938	0.990493	17378	2	-0.020061
LRRC55	12	0.54841	0.7996	1.0	13621	2	0.16846	0.025364	0.052664	0.49873	1997	5	0.16846
TUBA3E	12	0.54852	0.7996	1.0	13622	3	0.0050601	0.076712	0.14906	0.71907	3900	4	0.0050601
C17orf47	12	0.54862	0.7996	1.0	13623	3	0.086134	0.026384	0.055058	0.503236	2046	6	0.086134
CDH4	12	0.54862	0.7996	1.0	13624	2	0.15196	0.11144	0.20572	0.759482	5070	5	0.15196
NAT8L	12	0.54862	0.7996	1.0	13625	2	0.15041	0.01301	0.023529	0.321768	1386	5	0.15041
ALG3	12	0.54884	0.7996	1.0	13626	1	-0.087491	0.053235	0.10649	0.64814	3036	3	-0.087491
HIST1H2AM	12	0.54888	0.7996	1.0	13627	2	0.086173	0.10577	0.19622	0.754502	4900	5	0.086173
DLK1	12	0.54891	0.7996	1.0	13628	3	0.23152	0.0014047	0.0029162	0.096809	567	8	0.23152
TAC1	12	0.54912	0.7996	1.0	13629	2	0.094075	0.14217	0.24633	0.77743	5923	5	0.094075
KRTAP10-7	10	0.54913	0.78516	1.0	13630	2	0.017684	0.056145	0.11033	0.64814	3168	3	0.017684
AKAP7	12	0.54916	0.7996	1.0	13631	1	0.061473	0.061308	0.11663	0.657427	3354	4	0.061473
GAL3ST3	12	0.54923	0.7996	1.0	13632	3	-0.0066969	0.20187	0.3348	0.845946	7474	4	-0.0066969
RPL9	12	0.54936	0.80015	1.0	13633	2	0.4431	1.1426e-06	1.3069e-06	0.000188	123	7	0.4431
CEP112	12	0.54937	0.80015	1.0	13634	3	0.047758	0.98857	0.97893	0.99756	18576	0	0.047758
SNRPA1	12	0.54953	0.80015	1.0	13635	2	0.056978	0.0062626	0.012137	0.231964	983	5	0.056978
ACOT13	12	0.54953	0.80015	1.0	13636	2	0.080878	0.3483	0.49713	0.897495	10469	3	0.080878
SLU7	12	0.54957	0.80051	1.0	13637	2	0.13025	0.28365	0.43436	0.881474	9257	3	0.13025
