id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SLFN12L	12	0.68417	0.7339	0.952016	14487	2	0.14605	0.012017	0.032565	0.374629	1572	5	0.14605
SLC3A1	12	0.68419	0.7339	0.952016	14488	2	-0.069513	0.44384	0.56078	0.91669	11545	3	-0.069513
ADORA3	12	0.68426	0.7339	0.952016	14489	1	-0.033703	0.62483	0.71896	0.965564	14038	3	-0.033703
SLC20A1	12	0.68434	0.7339	0.952016	14490	2	0.040406	0.46344	0.57961	0.922931	11781	2	0.040406
CLK1	12	0.68441	0.73428	0.952016	14491	1	0.30704	0.024213	0.04858	0.38272	2335	6	0.30704
SLIRP	12	0.68471	0.73465	0.952016	14492	2	0.017923	0.43595	0.55302	0.91155	11447	2	0.017923
AMZ2	12	0.68483	0.73465	0.952016	14493	1	-0.11791	0.87094	0.8957	1.0	16779	1	-0.11791
CPQ	12	0.68485	0.73465	0.952016	14494	2	0.051301	0.042625	0.07414	0.440687	3178	5	0.051301
NLRC5	12	0.68521	0.73465	0.952016	14495	1	0.38382	0.012831	0.03346	0.374629	1640	7	0.38382
RBM7	12	0.68528	0.73465	0.952016	14496	2	0.22734	0.12336	0.1804	0.603486	5646	5	0.22734
NUTM2B	12	0.68551	0.73465	0.952016	14497	2	0.077179	0.2482	0.33968	0.771495	8320	4	0.077179
IGSF8	12	0.68551	0.73465	0.952016	14498	2	0.23698	0.10773	0.16089	0.582389	5212	4	0.23698
CACNG7	12	0.68562	0.73465	0.952016	14499	2	0.070937	0.030765	0.054517	0.38272	2663	5	0.070937
NCCRP1	12	0.68569	0.73465	0.952016	14500	1	0.2507	0.041066	0.072001	0.434012	3113	4	0.2507
USF1	12	0.68569	0.73465	0.952016	14501	1	0.093145	0.48236	0.59366	0.931886	12015	3	0.093145
CASP10	12	0.6858	0.73465	0.952016	14502	2	-0.078562	0.021754	0.04571	0.38272	2219	4	-0.078562
LTBP1	12	0.6858	0.73465	0.952016	14503	2	-0.084413	0.57065	0.67115	0.960208	13197	2	-0.084413
LOC285423	12	0.6858	0.73465	0.952016	14504	2	0.22972	0.10342	0.15714	0.582389	5074	5	0.22972
HYAL3	6	0.68581	0.64105	0.937098	14505	1	0.13738	0.11544	0.15022	0.568997	5444	3	0.13738
LSM3	6	0.68598	0.64105	0.937098	14506	1	0.14594	0.12568	0.16535	0.59485	5713	3	0.14594
NEFM	12	0.68613	0.73516	0.952016	14507	2	-0.12875	0.82516	0.86244	1.0	16162	2	-0.12875
AMMECR1L	12	0.68624	0.73516	0.952016	14508	2	0.1418	0.5731	0.67441	0.961258	13236	3	0.1418
CBSL	2	0.6865	0.67686	0.947298	14509	0	0.042499	0.55854	0.52911	0.890069	13018	0	0.042499
FKBP6	10	0.68653	0.71659	0.952016	14510	2	0.49029	0.015558	0.033237	0.374629	1851	6	0.49029
SEMA3F	8	0.68655	0.70471	0.949252	14511	1	0.094697	0.21669	0.28708	0.724756	7775	2	0.094697
SEZ6	12	0.68657	0.73516	0.952016	14512	1	0.03225	0.26243	0.36492	0.799482	8601	4	0.03225
ST5	12	0.68663	0.73516	0.952016	14513	2	0.26073	0.16018	0.23506	0.670088	6623	5	0.26073
COMMD1	12	0.68668	0.73516	0.952016	14514	2	-0.16898	0.81897	0.85594	1.0	16077	2	-0.16898
DCANP1	12	0.6868	0.73516	0.952016	14515	2	-0.0093753	0.94694	0.93205	1.0	17476	1	-0.0093753
ZMYND8	12	0.68701	0.73516	0.952016	14516	2	0.24672	0.035324	0.064638	0.425036	2870	5	0.24672
CHAC1	12	0.68727	0.73516	0.952016	14517	1	0.22176	0.097523	0.14677	0.561333	4933	5	0.22176
NIM1K	12	0.68739	0.73516	0.952016	14518	1	0.077438	0.58741	0.68739	0.963565	13464	3	0.077438
LCE2D	12	0.68739	0.73516	0.952016	14519	1	-0.0008847	0.00032173	0.00048352	0.030206	302	5	-0.0008847
KCNV2	12	0.68748	0.73516	0.952016	14520	1	0.35846	0.028558	0.052698	0.38272	2562	6	0.35846
EGFL7	12	0.68753	0.73516	0.952016	14521	1	0.18962	0.24184	0.33501	0.770485	8202	4	0.18962
BET1L	12	0.68774	0.73564	0.952016	14522	2	0.11245	0.58764	0.68828	0.963656	13469	3	0.11245
MRGPRX4	12	0.68802	0.73564	0.952016	14523	2	-0.14172	0.85406	0.88678	1.0	16564	2	-0.14172
IVNS1ABP	12	0.68802	0.73564	0.952016	14524	2	0.15687	9.2127e-05	0.00023771	0.022613	198	5	0.15687
ST6GALNAC1	12	0.68807	0.73564	0.952016	14525	1	0.74724	0.00023829	0.00038205	0.026493	272	7	0.74724
LMF2	12	0.68821	0.73564	0.952016	14526	2	0.014434	0.86038	0.89103	1.0	16687	2	0.014434
CLEC18B	12	0.68854	0.73564	0.952016	14527	2	0.2297	0.17178	0.25433	0.694769	6898	4	0.2297
LDLRAD4	12	0.68854	0.73564	0.952016	14528	1	0.37935	0.011991	0.032565	0.374629	1569	7	0.37935
KRTAP5-4	12	0.6888	0.73564	0.952016	14529	2	0.14249	0.021174	0.045166	0.38272	2194	4	0.14249
GABARAP	12	0.68892	0.73564	0.952016	14530	1	0.14192	0.49595	0.60314	0.933646	12189	3	0.14192
MICU1	12	0.68893	0.73564	0.952016	14531	2	-0.018594	0.93642	0.92445	1.0	17330	1	-0.018594
CCDC54	12	0.68988	0.73564	0.952016	14532	2	-0.23934	0.95297	0.93527	1.0	17565	1	-0.23934
MED12L	12	0.68998	0.73564	0.952016	14533	2	0.039323	0.24656	0.33968	0.771495	8295	2	0.039323
VNN3	12	0.68998	0.73564	0.952016	14534	2	-0.021365	0.14996	0.22075	0.653938	6355	4	-0.021365
TSNARE1	12	0.69002	0.73564	0.952016	14535	2	0.08582	0.17951	0.26371	0.701714	7082	2	0.08582
CYP2A13	12	0.69011	0.73564	0.952016	14536	1	0.25528	0.11013	0.16744	0.596838	5288	5	0.25528
WDR11	12	0.69039	0.73564	0.952016	14537	2	0.41025	0.011615	0.031888	0.374629	1550	7	0.41025
CERS6	12	0.69043	0.73564	0.952016	14538	2	0.28263	0.23216	0.32584	0.76561	8042	4	0.28263
MREG	12	0.69065	0.73564	0.952016	14539	1	0.021966	0.1293	0.18991	0.619542	5798	3	0.021966
BEGAIN	12	0.69078	0.73564	0.952016	14540	2	0.11047	0.21033	0.29692	0.729042	7666	2	0.11047
C12orf42	12	0.69091	0.73613	0.952016	14541	2	0.091986	0.044822	0.078239	0.450881	3274	6	0.091986
RBL2	12	0.69093	0.73613	0.952016	14542	2	-0.057709	0.083229	0.13158	0.541533	4558	4	-0.057709
USP27X	12	0.69133	0.73613	0.952016	14543	2	0.38035	0.034825	0.064274	0.425036	2848	6	0.38035
OLFM1	12	0.69147	0.73613	0.952016	14544	1	0.18373	0.22962	0.32353	0.764344	8000	4	0.18373
OR1L3	12	0.69156	0.73613	0.952016	14545	2	0.069524	0.033705	0.057643	0.390246	2794	3	0.069524
TDO2	12	0.69157	0.73613	0.952016	14546	1	-0.023241	0.30689	0.41358	0.831852	9392	3	-0.023241
ACOX2	12	0.6917	0.73613	0.952016	14547	2	0.15499	0.53229	0.62841	0.93658	12656	3	0.15499
PRAC2	12	0.69176	0.73613	0.952016	14548	1	0.077216	0.074956	0.1236	0.535715	4333	5	0.077216
NOL3	12	0.69181	0.73613	0.952016	14549	1	-0.16382	0.54023	0.63609	0.942159	12751	1	-0.16382
OR8H2	12	0.69222	0.73613	0.952016	14550	2	0.15826	0.34928	0.46737	0.868199	10154	3	0.15826
RNF146	12	0.69237	0.73613	0.952016	14551	2	-0.013166	0.012015	0.032565	0.374629	1571	5	-0.013166
PDPR	12	0.69237	0.73613	0.952016	14552	2	-0.068275	0.85565	0.88825	1.0	16589	2	-0.068275
RSBN1L	12	0.69249	0.73613	0.952016	14553	2	-0.048408	0.3179	0.4282	0.844191	9582	2	-0.048408
SLC41A1	12	0.69252	0.73613	0.952016	14554	2	0.13476	0.26257	0.36492	0.799482	8602	4	0.13476
RUSC1	12	0.69254	0.73613	0.952016	14555	1	0.48366	0.0027697	0.0093709	0.218667	796	7	0.48366
SRSF9	12	0.69254	0.73613	0.952016	14556	2	0.10069	0.55424	0.65226	0.950726	12949	3	0.10069
OR9Q1	12	0.69274	0.73613	0.952016	14557	2	0.2089	0.16401	0.2445	0.686926	6715	5	0.2089
RDH10	12	0.69293	0.73613	0.952016	14558	2	0.13874	0.038676	0.068882	0.430831	3017	5	0.13874
PSMB11	12	0.69298	0.73613	0.952016	14559	1	-0.033785	0.8069	0.84417	1.0	15923	1	-0.033785
CYP2A6	12	0.69303	0.73613	0.952016	14560	2	-0.048152	0.15057	0.22104	0.653938	6369	1	-0.048152
CCNYL1	12	0.69311	0.73613	0.952016	14561	2	0.14139	0.24722	0.33968	0.771495	8305	3	0.14139
GRAMD1B	12	0.69311	0.73613	0.952016	14562	1	-0.058808	0.48572	0.59634	0.932849	12066	3	-0.058808
FRG2	12	0.69312	0.73613	0.952016	14563	2	0.18305	0.5907	0.69005	0.963795	13508	3	0.18305
ENPP5	12	0.69324	0.73691	0.952016	14564	2	0.0082731	0.74803	0.80259	0.991543	15293	1	0.0082731
AVPR2	12	0.69324	0.73691	0.952016	14565	2	0.058244	0.72749	0.79087	0.988075	15097	2	0.058244
C19orf47	12	0.6933	0.73691	0.952016	14566	2	0.37204	0.03264	0.055656	0.38272	2747	6	0.37204
RPS25	12	0.69339	0.73716	0.952016	14567	2	-0.096268	0.70868	0.77896	0.985686	14907	1	-0.096268
ANP32B	12	0.69354	0.73816	0.952016	14568	1	0.065416	0.72007	0.7841	0.986883	15016	2	0.065416
CC2D1A	12	0.69362	0.73816	0.952016	14569	2	0.121	0.065841	0.11041	0.51188	4062	5	0.121
OR5F1	12	0.69375	0.73866	0.952016	14570	2	0.00071317	0.54602	0.6452	0.948033	12842	3	0.00071317
VSIG1	12	0.69411	0.73866	0.952016	14571	2	-0.16821	0.029508	0.053738	0.38272	2602	2	-0.16821
DSPP	12	0.69461	0.73866	0.952016	14572	1	-0.037787	0.15365	0.22458	0.655806	6456	3	-0.037787
SPACA4	12	0.6948	0.73866	0.952016	14573	2	0.045168	0.29686	0.40087	0.821309	9221	4	0.045168
UCMA	12	0.69481	0.73866	0.952016	14574	2	0.17072	0.82837	0.86488	1.0	16208	2	0.17072
PTDSS1	12	0.69482	0.73866	0.952016	14575	1	0.098228	0.49928	0.60581	0.933646	12222	2	0.098228
LIN9	12	0.69491	0.73866	0.952016	14576	2	0.26047	0.080671	0.1289	0.541533	4482	5	0.26047
SELL	12	0.69497	0.73866	0.952016	14577	2	0.45599	0.0020329	0.0027235	0.075394	680	7	0.45599
PDP1	12	0.69523	0.73866	0.952016	14578	2	0.11646	0.066905	0.11256	0.517964	4101	2	0.11646
SIX1	12	0.69526	0.73866	0.952016	14579	2	0.33282	0.20176	0.2903	0.72722	7514	4	0.33282
CYP4F2	12	0.69552	0.73866	0.952016	14580	2	-0.12315	0.81207	0.84865	1.0	15975	2	-0.12315
TDRD10	12	0.69563	0.73866	0.952016	14581	2	0.27806	0.29547	0.39969	0.821292	9189	4	0.27806
PDXDC1	12	0.69566	0.73866	0.952016	14582	1	0.3343	0.052477	0.088937	0.46846	3570	6	0.3343
C19orf54	12	0.6958	0.73866	0.952016	14583	1	0.020206	0.33312	0.44984	0.854407	9865	4	0.020206
TOMM40	12	0.69585	0.73866	0.952016	14584	2	0.043638	0.55003	0.64857	0.94863	12898	2	0.043638
GEMIN2	12	0.69599	0.73866	0.952016	14585	2	-0.041077	0.68697	0.76792	0.985405	14698	2	-0.041077
C3orf36	12	0.696	0.73866	0.952016	14586	2	0.022682	0.53181	0.62841	0.93658	12644	2	0.022682
CTNS	12	0.69615	0.73866	0.952016	14587	2	0.33979	0.019414	0.043011	0.38272	2107	6	0.33979
CLECL1	12	0.69615	0.73866	0.952016	14588	2	0.030691	0.82298	0.85835	1.0	16133	2	0.030691
SUN1	12	0.69626	0.73866	0.952016	14589	2	0.11987	0.053217	0.089603	0.46846	3605	5	0.11987
CEP72	12	0.69629	0.73866	0.952016	14590	2	0.23185	0.065667	0.10981	0.511641	4055	6	0.23185
GFER	12	0.69644	0.73945	0.952016	14591	2	0.084889	0.45491	0.57191	0.922931	11675	3	0.084889
OR56B4	12	0.69649	0.73945	0.952016	14592	1	0.52905	0.00051932	0.00071992	0.036299	371	9	0.52905
NPIPA5	4	0.69653	0.63016	0.935562	14593	0	-0.10826	0.90045	0.8889	1.0	16995	0	-0.10826
CDK5R2	12	0.69663	0.73945	0.952016	14594	2	-0.043712	0.61423	0.7113	0.965564	13855	3	-0.043712
ETV3L	12	0.6967	0.73945	0.952016	14595	2	-0.080282	0.76683	0.8134	0.992751	15479	2	-0.080282
SGO1	12	0.69706	0.73945	0.952016	14596	1	-0.028345	0.89719	0.90332	1.0	16964	1	-0.028345
TXNIP	12	0.69706	0.73945	0.952016	14597	2	0.56499	0.0021698	0.0029233	0.078291	706	8	0.56499
SPDYE6	4	0.69726	0.63392	0.935562	14598	0	-0.2543	0.95541	0.95807	1.0	17608	0	-0.2543
SPATA7	12	0.69733	0.73945	0.952016	14599	2	-0.15327	0.5462	0.64578	0.948033	12846	3	-0.15327
AFMID	4	0.69734	0.63392	0.935562	14600	0	-0.20431	0.66427	0.61881	0.933646	14507	1	-0.20431
CNTN6	12	0.69735	0.73945	0.952016	14601	2	0.040316	0.13602	0.20386	0.642423	5975	5	0.040316
ZC3H4	12	0.69738	0.73945	0.952016	14602	2	0.15082	0.41853	0.53025	0.890069	11233	3	0.15082
DHRS4L1	12	0.69743	0.73945	0.952016	14603	1	0.080839	0.16784	0.2475	0.687525	6792	4	0.080839
RPS2	12	0.69754	0.73945	0.952016	14604	1	0.13585	0.33888	0.45267	0.854407	9963	2	0.13585
ATAD3C	12	0.69754	0.73945	0.952016	14605	1	0.013335	0.25096	0.34561	0.778351	8369	3	0.013335
PLA1A	12	0.69763	0.73945	0.952016	14606	2	0.25043	0.045678	0.079762	0.454949	3312	5	0.25043
CRYGD	12	0.69766	0.73945	0.952016	14607	1	0.16492	0.10218	0.15395	0.576308	5043	5	0.16492
HIST1H4D	12	0.69799	0.73945	0.952016	14608	2	0.076939	0.014926	0.036283	0.374629	1802	5	0.076939
KRTAP9-3	12	0.69799	0.73945	0.952016	14609	2	0.12541	0.64573	0.74219	0.97701	14343	2	0.12541
HIST2H2AC	6	0.698	0.64904	0.938371	14610	1	0.20737	0.127	0.16535	0.59485	5740	3	0.20737
R3HDM2	12	0.69805	0.73945	0.952016	14611	2	0.0052885	0.78983	0.82836	0.9956	15738	2	0.0052885
DUSP1	12	0.69819	0.73945	0.952016	14612	2	-0.23278	0.72082	0.7853	0.98754	15029	2	-0.23278
TFG	12	0.69819	0.73945	0.952016	14613	2	0.10761	0.054928	0.092371	0.474151	3684	5	0.10761
LIG3	12	0.69823	0.73945	0.952016	14614	1	0.048916	0.4772	0.58536	0.924605	11952	3	0.048916
CHD6	12	0.6984	0.74022	0.952016	14615	2	-0.035622	0.033624	0.057394	0.38888	2791	4	-0.035622
ERVW-1	12	0.69848	0.74022	0.952016	14616	1	0.14561	0.084099	0.13184	0.541533	4585	4	0.14561
LY6E	12	0.6988	0.74022	0.952016	14617	2	0.19571	0.22165	0.31165	0.748638	7854	4	0.19571
TCP10	2	0.69912	0.69065	0.947298	14618	0	0.089514	0.52121	0.49028	0.88001	12497	0	0.089514
TM2D1	12	0.69922	0.74022	0.952016	14619	2	0.042668	0.3536	0.47233	0.872484	10221	4	0.042668
SPA17	6	0.69944	0.6508	0.938371	14620	1	0.83586	0.00057385	0.00061427	0.034002	388	4	0.83586
PMEL	12	0.69951	0.74022	0.952016	14621	2	-0.21177	0.21737	0.30523	0.740141	7789	3	-0.21177
KRT25	12	0.69955	0.74022	0.952016	14622	2	0.087354	0.80015	0.83815	0.999935	15853	2	0.087354
UNC5CL	12	0.69981	0.74022	0.952016	14623	1	0.064194	0.44629	0.56541	0.920044	11572	3	0.064194
BMX	12	0.6999	0.74022	0.952016	14624	2	0.076364	0.50878	0.61243	0.933646	12345	3	0.076364
ENDOG	12	0.70015	0.74022	0.952016	14625	1	0.081046	0.11123	0.16889	0.597163	5330	4	0.081046
ACPT	12	0.70026	0.74022	0.952016	14626	2	0.28586	0.16893	0.24849	0.688357	6815	5	0.28586
ARAP1	12	0.70034	0.74022	0.952016	14627	2	0.27539	0.13003	0.19231	0.62415	5825	5	0.27539
ERCC6L	11	0.70038	0.72997	0.952016	14628	2	0.11834	0.97537	0.96501	1.0	18018	0	0.11834
GOLGA6C	2	0.70043	0.69179	0.947298	14629	0	0.0040955	0.65197	0.63458	0.940295	14407	0	0.0040955
C5	12	0.70053	0.74022	0.952016	14630	2	0.17773	0.14998	0.22075	0.653938	6356	4	0.17773
ZNF883	12	0.70057	0.74022	0.952016	14631	2	0.28446	0.056499	0.095516	0.482028	3745	6	0.28446
PCGF6	12	0.7006	0.74022	0.952016	14632	1	0.11306	0.31529	0.42715	0.844191	9537	4	0.11306
PFDN5	12	0.70083	0.74022	0.952016	14633	2	0.18056	0.071406	0.11812	0.529003	4218	4	0.18056
ABL2	12	0.70087	0.74022	0.952016	14634	2	-0.18347	0.98951	0.9839	1.0	18436	0	-0.18347
MBOAT2	12	0.70089	0.74049	0.952016	14635	2	0.079277	0.24773	0.33968	0.771495	8314	4	0.079277
HIST1H2BJ	8	0.70095	0.715	0.952016	14636	1	-0.067379	0.48379	0.54601	0.903787	12041	2	-0.067379
DGCR8	12	0.7012	0.74075	0.952016	14637	2	-0.19498	0.079611	0.12704	0.539307	4448	3	-0.19498
SLC6A14	12	0.7012	0.74075	0.952016	14638	2	-0.03211	0.65015	0.74876	0.979409	14391	1	-0.03211
SLC17A9	12	0.70127	0.74075	0.952016	14639	2	-0.002237	0.71843	0.78241	0.986083	14998	2	-0.002237
FNDC9	12	0.70133	0.74075	0.952016	14640	2	0.24569	0.087678	0.13654	0.55066	4677	3	0.24569
ZNF35	12	0.70165	0.74075	0.952016	14641	1	0.26237	0.027683	0.052025	0.38272	2519	5	0.26237
CAV1	12	0.70169	0.74075	0.952016	14642	2	0.0037208	0.099887	0.14827	0.561959	4985	5	0.0037208
NLRP5	12	0.70186	0.74075	0.952016	14643	2	-0.17	0.57714	0.67825	0.962302	13302	3	-0.17
NFE2	12	0.70186	0.74075	0.952016	14644	2	0.50432	0.0025138	0.0031911	0.080177	750	8	0.50432
FUOM	12	0.70186	0.74075	0.952016	14645	2	0.14839	0.14832	0.21997	0.653938	6311	4	0.14839
ARPC5L	12	0.70196	0.74075	0.952016	14646	1	-0.057804	0.6999	0.77309	0.985405	14818	2	-0.057804
KCNN2	12	0.70196	0.74075	0.952016	14647	1	0.42606	0.0089535	0.022184	0.30865	1362	7	0.42606
DHX34	12	0.70204	0.74075	0.952016	14648	2	0.1299	0.02752	0.05194	0.38272	2507	5	0.1299
SSMEM1	12	0.70212	0.74075	0.952016	14649	2	0.15095	0.081969	0.13042	0.541533	4524	3	0.15095
VCL	12	0.70223	0.74075	0.952016	14650	2	0.01834	0.048039	0.082506	0.458446	3396	4	0.01834
AAED1	12	0.7024	0.74075	0.952016	14651	2	0.056624	0.14107	0.21093	0.650255	6128	1	0.056624
OSM	12	0.70247	0.74075	0.952016	14652	2	0.078986	0.58269	0.68583	0.963203	13384	1	0.078986
CARD6	12	0.70255	0.74075	0.952016	14653	2	0.19008	0.27716	0.37709	0.802975	8857	4	0.19008
DENND1C	12	0.7026	0.74075	0.952016	14654	2	0.2065	0.00048757	0.0006786	0.035293	362	6	0.2065
DCAF4	12	0.70261	0.74075	0.952016	14655	2	-0.012902	0.54189	0.63935	0.943606	12774	2	-0.012902
KIF22	12	0.7027	0.74075	0.952016	14656	2	-0.023289	0.19927	0.28559	0.722809	7465	3	-0.023289
ARNTL	12	0.70273	0.74075	0.952016	14657	1	0.3754	0.01406	0.035396	0.374629	1736	7	0.3754
MED22	12	0.70285	0.74075	0.952016	14658	1	0.10827	0.066491	0.11186	0.517106	4085	5	0.10827
NPHP1	12	0.70293	0.74075	0.952016	14659	2	0.014924	0.33002	0.44773	0.854407	9808	4	0.014924
DEFB104B	12	0.70303	0.74157	0.952016	14660	1	-0.093387	0.58223	0.68583	0.963203	13377	2	-0.093387
GCAT	12	0.70303	0.74157	0.952016	14661	2	0.10453	0.32754	0.44523	0.854407	9766	4	0.10453
NPM3	12	0.70308	0.74157	0.952016	14662	2	0.12593	0.0044225	0.011435	0.218667	986	5	0.12593
MYO3B	12	0.70318	0.74157	0.952016	14663	2	0.1458	0.052214	0.088721	0.46846	3562	4	0.1458
TRPV2	12	0.70333	0.74157	0.952016	14664	1	0.29291	0.054512	0.091592	0.471945	3669	6	0.29291
CACNA1A	12	0.70351	0.74157	0.952016	14665	2	0.15073	0.0081825	0.021116	0.30514	1296	3	0.15073
ATP12A	12	0.70351	0.74157	0.952016	14666	2	-0.13599	0.9721	0.95913	1.0	17938	1	-0.13599
TOGARAM1	10	0.70368	0.73124	0.952016	14667	2	0.12115	0.43574	0.54163	0.900097	11444	3	0.12115
ZNF358	12	0.70377	0.74157	0.952016	14668	2	0.25952	0.12164	0.1791	0.603486	5604	5	0.25952
AGMO	12	0.70377	0.74157	0.952016	14669	2	0.039021	0.81948	0.85594	1.0	16085	2	0.039021
LCLAT1	12	0.70391	0.74157	0.952016	14670	2	0.21705	0.053193	0.089603	0.46846	3601	4	0.21705
CYP4F22	12	0.70391	0.74157	0.952016	14671	2	-0.021613	0.33368	0.44984	0.854407	9873	3	-0.021613
RAB3IL1	12	0.70399	0.74157	0.952016	14672	2	0.26034	0.02032	0.043931	0.38272	2155	6	0.26034
WNT9B	12	0.70408	0.74157	0.952016	14673	2	0.26312	0.039509	0.069548	0.430831	3046	5	0.26312
CPNE4	12	0.70408	0.74157	0.952016	14674	2	0.18403	0.013063	0.033804	0.374629	1660	5	0.18403
LRRC63	12	0.70408	0.74157	0.952016	14675	2	-0.17097	0.061713	0.10062	0.48397	3923	4	-0.17097
TRAM1L1	12	0.70426	0.74157	0.952016	14676	2	0.12756	0.0020183	0.0026932	0.075199	678	5	0.12756
INTS14	12	0.70433	0.74157	0.952016	14677	2	0.039836	0.33214	0.44951	0.854407	9853	4	0.039836
PANX1	12	0.70437	0.74157	0.952016	14678	2	-0.048165	0.72274	0.78918	0.988075	15051	2	-0.048165
NCOA7	12	0.7044	0.74157	0.952016	14679	1	-0.076615	0.79229	0.83121	0.996553	15765	2	-0.076615
MORN5	12	0.7044	0.74157	0.952016	14680	1	-0.13576	0.59399	0.69336	0.963853	13553	1	-0.13576
COMTD1	12	0.70452	0.74157	0.952016	14681	2	0.051432	0.12731	0.18821	0.617154	5752	5	0.051432
BAG5	12	0.70455	0.74157	0.952016	14682	2	0.40405	0.018587	0.042318	0.38272	2055	6	0.40405
SFTPA1	12	0.70463	0.74157	0.952016	14683	2	-0.22247	0.13605	0.20386	0.642423	5976	3	-0.22247
ZNF41	12	0.70463	0.74157	0.952016	14684	1	0.16984	0.017789	0.040978	0.38272	1995	5	0.16984
TRHR	12	0.70481	0.74157	0.952016	14685	2	0.042138	0.58151	0.68466	0.963203	13365	3	0.042138
DCAF8	12	0.70481	0.74157	0.952016	14686	2	0.34755	0.084532	0.13184	0.541533	4600	5	0.34755
GEMIN6	12	0.7051	0.74157	0.952016	14687	2	0.15479	0.014147	0.035448	0.374629	1743	5	0.15479
GSTA1	12	0.7051	0.74157	0.952016	14688	2	-0.15533	0.84795	0.88159	1.0	16473	2	-0.15533
ZNF552	12	0.70514	0.74157	0.952016	14689	2	0.12397	0.35529	0.47368	0.872974	10250	4	0.12397
MMAA	12	0.70521	0.74157	0.952016	14690	2	0.0745	0.60931	0.70621	0.965564	13784	3	0.0745
TSPAN19	12	0.70527	0.74157	0.952016	14691	2	0.015165	0.42492	0.5379	0.898449	11307	2	0.015165
ITGA5	12	0.70543	0.74157	0.952016	14692	2	0.079958	0.46203	0.57759	0.922931	11760	3	0.079958
C9orf50	12	0.70543	0.74157	0.952016	14693	2	-0.035032	0.19806	0.28416	0.721111	7440	4	-0.035032
HAS1	12	0.70543	0.74157	0.952016	14694	2	0.22913	0.14567	0.21915	0.653938	6237	3	0.22913
TATDN3	12	0.70557	0.74157	0.952016	14695	2	-0.0049858	0.10447	0.15924	0.582389	5108	4	-0.0049858
PTPMT1	12	0.70566	0.74157	0.952016	14696	2	-0.059233	0.12728	0.18821	0.617154	5750	2	-0.059233
IDH3G	6	0.70576	0.65347	0.939244	14697	1	0.10153	0.20167	0.27185	0.70839	7510	2	0.10153
TRPC5OS	12	0.70607	0.74157	0.952016	14698	1	0.05456	0.3102	0.41948	0.838849	9444	4	0.05456
DYNC2LI1	12	0.70613	0.74157	0.952016	14699	1	0.21689	0.15998	0.23382	0.667533	6616	5	0.21689
NXN	12	0.70613	0.74157	0.952016	14700	2	-0.19656	0.56959	0.67051	0.960208	13179	3	-0.19656
MMGT1	12	0.7064	0.74208	0.952016	14701	2	0.005276	0.90699	0.9076	1.0	17039	1	0.005276
FAM98A	12	0.70653	0.74208	0.952016	14702	1	0.3984	0.0097298	0.028919	0.374629	1420	7	0.3984
CHRNG	12	0.70665	0.74208	0.952016	14703	2	0.11005	0.075237	0.1236	0.535715	4342	4	0.11005
C9orf170	12	0.70676	0.74208	0.952016	14704	1	0.086019	0.01581	0.03748	0.377019	1867	5	0.086019
SCN2B	12	0.70702	0.74208	0.952016	14705	1	0.11599	0.56075	0.66005	0.954945	13052	2	0.11599
WDR6	12	0.70708	0.74208	0.952016	14706	2	0.1163	0.59175	0.69177	0.963853	13527	3	0.1163
TTC3	8	0.7072	0.71717	0.952016	14707	1	0.13222	0.16224	0.22501	0.656958	6671	3	0.13222
FMNL3	12	0.70732	0.74208	0.952016	14708	2	0.33856	0.014248	0.035503	0.374629	1748	7	0.33856
TARBP1	12	0.70732	0.74208	0.952016	14709	2	0.030803	0.99516	0.99262	1.0	18645	0	0.030803
DUSP3	12	0.70732	0.74208	0.952016	14710	2	-0.096702	0.012843	0.03346	0.374629	1643	3	-0.096702
TPTE2	12	0.70742	0.74208	0.952016	14711	2	-0.00074144	0.59219	0.69177	0.963853	13532	3	-0.00074144
ITIH6	12	0.70759	0.7426	0.952016	14712	2	0.06968	0.85566	0.88825	1.0	16590	2	0.06968
TMEM156	12	0.70769	0.7426	0.952016	14713	2	0.018586	0.88901	0.90057	1.0	16895	1	0.018586
GBP2	12	0.70769	0.7426	0.952016	14714	2	-0.080057	0.1044	0.15924	0.582389	5105	4	-0.080057
ANK2	12	0.70784	0.7426	0.952016	14715	2	0.076548	0.57839	0.67919	0.962337	13321	2	0.076548
PYGB	10	0.70788	0.73406	0.952016	14716	1	0.28639	0.09781	0.14927	0.565497	4940	4	0.28639
OR3A2	12	0.70799	0.7426	0.952016	14717	2	0.21719	0.01263	0.033319	0.374629	1629	4	0.21719
DMC1	12	0.70801	0.7426	0.952016	14718	2	-0.093286	0.71639	0.782	0.985686	14984	2	-0.093286
SMIM3	12	0.70807	0.7426	0.952016	14719	2	-0.065781	0.79686	0.83539	0.99887	15810	1	-0.065781
SURF2	12	0.70809	0.7426	0.952016	14720	2	-0.064552	0.73188	0.79188	0.988075	15136	2	-0.064552
ZNF185	12	0.70814	0.7426	0.952016	14721	2	-0.038242	0.4778	0.58661	0.925818	11962	1	-0.038242
CLRN1	12	0.70818	0.7426	0.952016	14722	2	-0.14089	0.54423	0.64152	0.945107	12817	2	-0.14089
HIST1H1E	12	0.70823	0.7426	0.952016	14723	2	-0.18157	0.66071	0.75168	0.980098	14483	2	-0.18157
