id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
DEFB107B	12	0.97082	0.95753	1.0	17771	0	0.096097	0.50858	0.65505	1.0	12216	3	0.096097
SPINK4	12	0.97084	0.95753	1.0	17772	0	-0.092572	0.35593	0.54649	1.0	10186	2	-0.092572
TIMM23	12	0.97085	0.95753	1.0	17773	0	0.103	0.42979	0.59796	1.0	11213	3	0.103
SIRT5	12	0.97085	0.95753	1.0	17774	0	0.1086	0.0069824	0.014709	0.222142	1248	5	0.1086
TMEM71	12	0.97089	0.95753	1.0	17775	0	0.2322	0.11879	0.22302	0.767142	5485	2	0.2322
NRTN	12	0.97091	0.95753	1.0	17776	0	0.20643	0.079065	0.16194	0.688522	4434	5	0.20643
MTRNR2L2	12	0.97094	0.95753	1.0	17777	0	0.13357	0.02564	0.046802	0.357819	2466	5	0.13357
KIR3DL2	8	0.97098	0.96748	1.0	17778	0	0.070749	0.38634	0.51634	0.994469	10692	2	0.070749
ZBED6	12	0.97104	0.95753	1.0	17779	0	0.12423	0.29151	0.45923	0.968582	8935	2	0.12423
TBC1D7	12	0.97121	0.9582	1.0	17780	0	0.37252	0.0012753	0.0024118	0.084396	540	6	0.37252
NHLH2	12	0.97127	0.9582	1.0	17781	0	0.15831	0.1844	0.32189	0.853943	7113	2	0.15831
B4GALNT4	12	0.97138	0.9582	1.0	17782	0	0.50322	0.0028076	0.0059086	0.136988	813	7	0.50322
ZNF22	12	0.97143	0.9582	1.0	17783	0	0.16929	0.5176	0.66271	1.0	12357	2	0.16929
NDEL1	12	0.97144	0.9582	1.0	17784	0	-0.14774	0.78731	0.84971	1.0	15621	1	-0.14774
SYNGR3	12	0.97146	0.9582	1.0	17785	0	-0.0016188	0.19376	0.33221	0.857843	7272	2	-0.0016188
KIAA0391	12	0.97148	0.9582	1.0	17786	0	0.2542	0.012555	0.0275	0.303444	1699	5	0.2542
CRYBB1	12	0.97153	0.95836	1.0	17787	0	0.14431	0.26031	0.41403	0.926401	8412	4	0.14431
HACD4	12	0.97153	0.95836	1.0	17788	0	0.33319	0.022296	0.043245	0.356471	2287	5	0.33319
SNTG1	12	0.97155	0.95852	1.0	17789	0	0.30784	0.17011	0.30635	0.846031	6804	5	0.30784
MAK16	12	0.97161	0.95852	1.0	17790	0	0.017465	0.71327	0.80898	1.0	14771	1	0.017465
FAM149A	12	0.97163	0.95852	1.0	17791	0	0.31007	0.016468	0.033375	0.319	1970	7	0.31007
ZNF335	12	0.97166	0.95852	1.0	17792	0	0.08983	0.10977	0.21106	0.760104	5243	4	0.08983
OR52J3	12	0.97171	0.95885	1.0	17793	0	0.14497	0.30631	0.48083	0.980088	9224	4	0.14497
PRNP	12	0.97174	0.95885	1.0	17794	0	0.34549	0.10184	0.19755	0.739386	5040	5	0.34549
NUMBL	12	0.97176	0.95885	1.0	17795	0	-0.076669	0.99876	0.99871	1.0	18808	0	-0.076669
TMEM52B	12	0.9718	0.95885	1.0	17796	0	0.16734	0.13548	0.24782	0.793482	5889	4	0.16734
CCDC154	12	0.9719	0.95885	1.0	17797	0	0.22669	0.047405	0.092534	0.523387	3342	6	0.22669
SLC27A1	12	0.97191	0.95885	1.0	17798	0	0.18499	0.2213	0.37343	0.903657	7731	1	0.18499
TRAM1	12	0.97194	0.95885	1.0	17799	0	0.53316	0.00081096	0.0015609	0.065288	451	8	0.53316
CENPK	12	0.97198	0.95885	1.0	17800	0	0.25162	0.022209	0.043245	0.356471	2282	6	0.25162
SS18L2	12	0.97201	0.95885	1.0	17801	0	0.31062	0.053711	0.10619	0.553481	3614	6	0.31062
BBS2	12	0.97204	0.95885	1.0	17802	0	0.0067386	0.011504	0.024851	0.28834	1618	4	0.0067386
SCML4	12	0.97207	0.95901	1.0	17803	0	0.1951	0.33942	0.52221	0.994469	9881	4	0.1951
TICRR	12	0.97209	0.95918	1.0	17804	0	0.034036	0.59716	0.73774	1.0	13497	3	0.034036
SLC18A1	12	0.9721	0.95918	1.0	17805	0	0.12106	0.14462	0.26499	0.816883	6126	4	0.12106
MYADML2	12	0.97212	0.95918	1.0	17806	0	0.18536	0.023233	0.044543	0.356471	2338	4	0.18536
ESRP1	12	0.97226	0.95918	1.0	17807	0	0.51576	7.6502e-05	0.00015246	0.015271	189	8	0.51576
SNAP91	12	0.97229	0.95918	1.0	17808	0	-0.17513	0.27095	0.43145	0.948854	8577	3	-0.17513
BCL2L14	12	0.97232	0.95918	1.0	17809	0	-0.054935	0.27067	0.43109	0.948854	8573	2	-0.054935
TPM1	12	0.97244	0.95949	1.0	17810	0	0.34111	0.017566	0.035032	0.323912	2035	6	0.34111
PRTG	12	0.97247	0.95949	1.0	17811	0	0.051822	0.44421	0.60811	1.0	11400	3	0.051822
APOBEC3A	12	0.97249	0.95949	1.0	17812	0	0.46696	0.00039217	0.00082975	0.045825	341	7	0.46696
RAD54L2	12	0.97252	0.95949	1.0	17813	0	0.10648	0.31616	0.48941	0.980641	9406	2	0.10648
CALCRL	12	0.97255	0.95949	1.0	17814	0	0.15696	0.12912	0.23827	0.785696	5727	5	0.15696
CCDC120	12	0.97256	0.95949	1.0	17815	0	0.23999	0.1779	0.31625	0.852039	6985	4	0.23999
EIF3H	12	0.97262	0.96011	1.0	17816	0	-0.068711	0.7358	0.82326	1.0	14997	2	-0.068711
DLEC1	12	0.97262	0.96011	1.0	17817	0	0.18282	0.28378	0.44458	0.953048	8797	4	0.18282
KNG1	12	0.97266	0.96011	1.0	17818	0	-0.13104	0.73374	0.82022	1.0	14980	2	-0.13104
HEXIM2	12	0.97269	0.96011	1.0	17819	0	0.060544	0.33747	0.52056	0.994469	9839	3	0.060544
STX6	12	0.97269	0.96011	1.0	17820	0	0.19313	0.090809	0.18125	0.72066	4733	5	0.19313
TSFM	12	0.97272	0.96011	1.0	17821	0	0.085126	0.11534	0.21746	0.762507	5383	4	0.085126
SHPK	12	0.97276	0.96011	1.0	17822	0	0.082341	0.56678	0.70783	1.0	13041	1	0.082341
THOC6	12	0.97279	0.96011	1.0	17823	0	0.20509	0.32339	0.50068	0.986618	9540	4	0.20509
WRNIP1	12	0.97288	0.96011	1.0	17824	0	0.05248	0.13444	0.2474	0.793482	5870	4	0.05248
DLK2	12	0.97299	0.96042	1.0	17825	0	-0.0037414	0.47937	0.63271	1.0	11847	2	-0.0037414
GPATCH11	12	0.97301	0.96042	1.0	17826	0	0.11314	0.52014	0.66599	1.0	12392	3	0.11314
GEMIN8	12	0.97308	0.96042	1.0	17827	0	0.22221	0.14672	0.27495	0.835181	6189	3	0.22221
ZNF296	12	0.97311	0.96042	1.0	17828	0	0.95062	7.8357e-07	7.8451e-07	0.000232	62	9	0.95062
RGS1	12	0.97313	0.96042	1.0	17829	0	0.0196	0.94967	0.94588	1.0	17457	1	0.0196
PTRHD1	12	0.97317	0.96042	1.0	17830	0	0.0193	0.35462	0.54243	1.0	10166	1	0.0193
MRI1	12	0.97317	0.96042	1.0	17831	0	0.22569	0.020611	0.039784	0.340792	2198	4	0.22569
SHISA8	12	0.97317	0.96042	1.0	17832	0	0.12263	0.1345	0.2474	0.793482	5871	3	0.12263
S100A14	12	0.97321	0.96042	1.0	17833	0	0.23305	0.028698	0.050494	0.366214	2602	5	0.23305
RNASE2	12	0.97323	0.96042	1.0	17834	0	0.27225	0.00402	0.008986	0.177943	956	5	0.27225
THRSP	12	0.97325	0.96042	1.0	17835	0	0.25737	0.054893	0.10919	0.562327	3664	6	0.25737
OR52A1	12	0.97328	0.96042	1.0	17836	0	0.13185	0.32084	0.49504	0.982544	9491	4	0.13185
IL36B	12	0.97344	0.96074	1.0	17837	0	0.051481	0.5405	0.68515	1.0	12680	3	0.051481
BSN	12	0.97346	0.96074	1.0	17838	0	0.24116	0.4298	0.59796	1.0	11215	2	0.24116
ATP10A	12	0.97349	0.96074	1.0	17839	0	0.14245	0.23134	0.38037	0.908177	7909	3	0.14245
TPX2	12	0.9735	0.9609	1.0	17840	0	0.026419	0.74812	0.82781	1.0	15146	2	0.026419
KCNH6	12	0.9735	0.9609	1.0	17841	0	0.39983	0.0065261	0.014064	0.218248	1212	6	0.39983
BICDL2	12	0.9735	0.9609	1.0	17842	0	0.4752	0.00061447	0.0013088	0.060553	408	8	0.4752
USPL1	12	0.97352	0.96106	1.0	17843	0	0.5159	0.0011542	0.0021535	0.07916	512	8	0.5159
RAP2A	12	0.97353	0.96106	1.0	17844	0	0.17613	0.025901	0.047307	0.357819	2485	5	0.17613
CRTAP	12	0.97361	0.96106	1.0	17845	0	0.2103	0.15348	0.28352	0.839566	6361	5	0.2103
ADCK5	12	0.97363	0.96106	1.0	17846	0	0.035211	0.90671	0.92555	1.0	16967	1	0.035211
SLC35B3	12	0.97365	0.96106	1.0	17847	0	0.026803	0.763	0.83726	1.0	15312	1	0.026803
ZC3HAV1	12	0.97368	0.96106	1.0	17848	0	0.58896	9.0468e-05	0.00017338	0.016661	197	7	0.58896
KRTAP10-2	12	0.9737	0.96106	1.0	17849	0	0.14195	0.50542	0.6521	1.0	12172	3	0.14195
PIM1	12	0.9737	0.96106	1.0	17850	0	0.61164	1.9899e-05	4.001e-05	0.006208	121	9	0.61164
COLGALT2	12	0.97371	0.9612	1.0	17851	0	0.1248	0.33475	0.51935	0.994469	9771	3	0.1248
VAMP4	12	0.97374	0.96134	1.0	17852	0	0.083991	0.39614	0.5813	1.0	10802	3	0.083991
URB1	12	0.97377	0.96134	1.0	17853	0	0.39257	0.0025723	0.0053383	0.129067	783	8	0.39257
MYOM3	12	0.9738	0.96134	1.0	17854	0	0.40612	0.013252	0.028222	0.303736	1741	6	0.40612
RHBDF2	12	0.97384	0.96134	1.0	17855	0	0.27984	0.049547	0.097703	0.536897	3439	6	0.27984
AMY1C	12	0.97389	0.96134	1.0	17856	0	0.21487	0.17021	0.30662	0.846031	6808	4	0.21487
SUN2	12	0.97391	0.96134	1.0	17857	0	0.09028	0.81372	0.87171	1.0	15961	2	0.09028
SNRPB	12	0.97393	0.96134	1.0	17858	0	0.2262	0.42213	0.5953	1.0	11101	3	0.2262
KCNJ10	12	0.97395	0.96164	1.0	17859	0	0.23373	0.085898	0.17563	0.714595	4628	4	0.23373
ANKRD62	12	0.97396	0.96164	1.0	17860	0	0.43064	0.013192	0.028153	0.303736	1737	6	0.43064
C20orf85	12	0.974	0.96195	1.0	17861	0	0.15524	0.1205	0.22571	0.767142	5519	5	0.15524
CDH13	12	0.974	0.96195	1.0	17862	0	0.022578	0.33738	0.52056	0.994469	9833	2	0.022578
SLC35A5	4	0.97402	0.97458	1.0	17863	0	0.17828	0.60929	0.59078	1.0	13682	1	0.17828
MATN4	12	0.97409	0.96225	1.0	17864	0	0.10977	0.61684	0.75945	1.0	13789	3	0.10977
IL17C	12	0.97411	0.96225	1.0	17865	0	0.12936	0.038232	0.070279	0.442896	2999	4	0.12936
MCRIP2	12	0.97412	0.96225	1.0	17866	0	0.08621	0.25921	0.40947	0.922046	8394	3	0.08621
CASP2	12	0.97413	0.96225	1.0	17867	0	0.23664	0.50251	0.65167	1.0	12137	3	0.23664
KRTAP26-1	12	0.97415	0.96225	1.0	17868	0	0.04509	0.097484	0.19338	0.736978	4916	5	0.04509
ROGDI	12	0.97416	0.96225	1.0	17869	0	0.1922	0.014558	0.030153	0.306797	1844	5	0.1922
EIF4G2	12	0.97418	0.9624	1.0	17870	0	0.28119	0.054126	0.10775	0.558095	3630	6	0.28119
TIMD4	12	0.97429	0.96255	1.0	17871	0	0.42049	0.0073274	0.015103	0.222142	1284	7	0.42049
MCM3AP	6	0.97429	0.97202	1.0	17872	0	0.19355	0.66127	0.67482	1.0	14267	1	0.19355
CEACAM16	12	0.9743	0.96255	1.0	17873	0	-0.00036043	0.20206	0.34139	0.869256	7416	4	-0.00036043
SPERT	12	0.9743	0.96255	1.0	17874	0	0.34577	0.041754	0.076412	0.460685	3139	6	0.34577
H2BFWT	12	0.97439	0.96285	1.0	17875	0	0.26079	0.028474	0.050093	0.366214	2589	5	0.26079
EXTL2	12	0.97447	0.96285	1.0	17876	0	0.29147	0.004903	0.010727	0.19161	1055	6	0.29147
UBE2C	12	0.97452	0.96285	1.0	17877	0	0.14411	0.49656	0.6472	1.0	12074	3	0.14411
FADS1	12	0.97455	0.96285	1.0	17878	0	0.38984	0.010644	0.023096	0.276363	1563	7	0.38984
SOX15	12	0.97458	0.96285	1.0	17879	0	0.35437	0.015346	0.031553	0.313067	1902	6	0.35437
AFF2	12	0.97458	0.96285	1.0	17880	0	0.46439	0.00093066	0.0017251	0.066923	487	7	0.46439
REPS1	12	0.97458	0.96285	1.0	17881	0	0.19017	0.15718	0.2904	0.846031	6443	3	0.19017
NOA1	12	0.97469	0.96285	1.0	17882	0	0.08651	0.60643	0.74708	1.0	13638	3	0.08651
AAAS	12	0.97469	0.96285	1.0	17883	0	0.22352	0.017881	0.035196	0.323912	2050	5	0.22352
EFHB	4	0.97482	0.97514	1.0	17884	0	0.45577	0.050406	0.086916	0.505034	3465	3	0.45577
INTU	12	0.97483	0.96285	1.0	17885	0	0.16848	0.34793	0.53006	0.994611	10035	4	0.16848
SPRR2B	12	0.97484	0.96285	1.0	17886	0	0.22721	0.047819	0.093557	0.52447	3367	5	0.22721
KRT2	12	0.97485	0.96285	1.0	17887	0	0.1459	0.69752	0.80389	1.0	14603	1	0.1459
TNFRSF13B	12	0.97488	0.96285	1.0	17888	0	0.26272	0.033244	0.05926	0.403252	2780	6	0.26272
METAP1	12	0.97507	0.96344	1.0	17889	0	0.22302	0.025968	0.047307	0.357819	2489	6	0.22302
OR5D16	12	0.97509	0.96344	1.0	17890	0	0.11547	0.42751	0.59731	1.0	11178	3	0.11547
TTLL7	12	0.97515	0.96344	1.0	17891	0	0.19738	0.13341	0.24618	0.793482	5839	5	0.19738
PHLPP1	12	0.97516	0.96344	1.0	17892	0	0.20743	0.16763	0.30385	0.846031	6735	4	0.20743
GPR151	12	0.97519	0.96344	1.0	17893	0	0.28338	0.087947	0.17755	0.71644	4680	5	0.28338
TUSC2	12	0.97521	0.96344	1.0	17894	0	0.31453	0.0082842	0.017707	0.245938	1360	7	0.31453
EPRS	12	0.97522	0.96344	1.0	17895	0	0.078614	0.41378	0.59128	1.0	10995	3	0.078614
TRIM22	12	0.97522	0.96344	1.0	17896	0	0.017837	0.34305	0.52758	0.994534	9944	3	0.017837
TPD52	12	0.97524	0.96344	1.0	17897	0	0.45189	0.004211	0.0095718	0.184337	983	7	0.45189
DYNLL1	12	0.97524	0.96344	1.0	17898	0	0.11744	0.19544	0.33294	0.857843	7296	4	0.11744
PRRT1	12	0.97526	0.96344	1.0	17899	0	0.047289	0.97755	0.97537	1.0	18083	0	0.047289
TDRD10	12	0.97527	0.96344	1.0	17900	0	0.17372	0.19765	0.33397	0.857843	7325	4	0.17372
TTC3	8	0.97529	0.97207	1.0	17901	0	0.20301	0.072203	0.13708	0.632338	4235	3	0.20301
TRIP11	12	0.97529	0.96344	1.0	17902	0	0.089926	0.016321	0.033252	0.319	1965	5	0.089926
RSPO3	12	0.97531	0.96344	1.0	17903	0	0.074167	0.87402	0.91117	1.0	16713	1	0.074167
PDE12	12	0.97534	0.96344	1.0	17904	0	0.016804	0.52506	0.66957	1.0	12469	3	0.016804
VPS25	12	0.97539	0.96372	1.0	17905	0	0.05644	0.1646	0.30234	0.846031	6651	5	0.05644
TIGD3	12	0.9754	0.96372	1.0	17906	0	0.10133	0.025816	0.047187	0.357819	2477	5	0.10133
LOC100128429	12	0.9754	0.96372	1.0	17907	0	0.29624	0.13414	0.24679	0.793482	5864	5	0.29624
SLC26A11	12	0.97542	0.96372	1.0	17908	0	0.059168	0.64411	0.77807	1.0	14123	1	0.059168
UNC13C	12	0.97543	0.96372	1.0	17909	0	0.23454	0.0058249	0.012468	0.205797	1144	5	0.23454
IGFBP4	12	0.97549	0.96386	1.0	17910	0	0.27416	0.034699	0.062102	0.412478	2840	5	0.27416
TMEM150B	12	0.97551	0.96401	1.0	17911	0	0.036574	0.53969	0.68446	1.0	12665	2	0.036574
MSS51	12	0.97552	0.96401	1.0	17912	0	0.15872	0.087197	0.17742	0.716314	4662	4	0.15872
GSTM1	12	0.97553	0.96401	1.0	17913	0	0.57753	3.4514e-05	7.2436e-05	0.009399	141	8	0.57753
DAAM1	12	0.97567	0.96457	1.0	17914	0	0.1689	0.014327	0.029737	0.306788	1827	5	0.1689
ZNF629	12	0.97571	0.96457	1.0	17915	0	0.35637	0.023275	0.044543	0.356471	2341	6	0.35637
C11orf24	12	0.97584	0.96457	1.0	17916	0	-0.088357	0.54884	0.69266	1.0	12796	3	-0.088357
ACSM3	12	0.97593	0.96457	1.0	17917	0	0.27234	0.072603	0.15228	0.670372	4260	5	0.27234
CUL3	12	0.976	0.96457	1.0	17918	0	0.47219	7.108e-07	7.8451e-07	0.000232	60	8	0.47219
REG3A	12	0.97605	0.96486	1.0	17919	0	0.13079	0.25735	0.40898	0.922046	8361	4	0.13079
NLGN4X	12	0.97606	0.965	1.0	17920	0	0.35509	0.007934	0.016966	0.239332	1337	6	0.35509
GNPTAB	12	0.97607	0.96514	1.0	17921	0	0.11519	0.092604	0.18621	0.735019	4784	5	0.11519
POTEB2	8	0.97609	0.97287	1.0	17922	0	0.107	0.13897	0.2391	0.786846	5983	3	0.107
PPP1R3D	12	0.9761	0.96514	1.0	17923	0	0.089959	0.35567	0.54649	1.0	10180	4	0.089959
LGALS9C	12	0.97611	0.96514	1.0	17924	0	0.2682	0.17679	0.31573	0.852039	6962	4	0.2682
HIST1H4H	12	0.97611	0.96514	1.0	17925	0	-0.023059	0.95503	0.95004	1.0	17535	1	-0.023059
ADAMTS10	12	0.97611	0.96514	1.0	17926	0	0.17873	0.034005	0.060512	0.4068	2816	5	0.17873
ASPSCR1	12	0.97613	0.96514	1.0	17927	0	-0.035442	0.7406	0.8251	1.0	15052	2	-0.035442
SMC5	12	0.97615	0.96514	1.0	17928	0	-0.0020025	0.0040319	0.0091	0.179461	957	5	-0.0020025
UBALD2	12	0.97619	0.96514	1.0	17929	0	0.29153	0.11829	0.22242	0.767142	5466	5	0.29153
OXR1	12	0.97619	0.96514	1.0	17930	0	0.42518	0.0085003	0.018226	0.24967	1377	7	0.42518
ALKBH1	12	0.97619	0.96514	1.0	17931	0	-0.025526	0.0012176	0.0022769	0.081501	527	2	-0.025526
EMX1	12	0.97624	0.96541	1.0	17932	0	0.32877	0.045188	0.087546	0.505904	3267	6	0.32877
ESM1	12	0.97624	0.96541	1.0	17933	0	0.097344	0.17165	0.3075	0.846603	6848	4	0.097344
CDADC1	12	0.97624	0.96541	1.0	17934	0	0.049512	0.33401	0.51764	0.994469	9758	2	0.049512
PNMA6A	12	0.97625	0.96568	1.0	17935	0	0.1361	0.3744	0.56569	1.0	10545	3	0.1361
SLC35C2	12	0.97628	0.96568	1.0	17936	0	-0.030399	0.98095	0.97808	1.0	18177	0	-0.030399
KIAA1841	12	0.9763	0.96568	1.0	17937	0	0.39383	0.026374	0.047656	0.358582	2514	6	0.39383
GSTM4	12	0.97646	0.96568	1.0	17938	0	0.35766	0.0041504	0.0093061	0.181062	971	7	0.35766
THY1	12	0.97646	0.96568	1.0	17939	0	0.35355	0.01067	0.023138	0.276363	1568	6	0.35355
OR52K1	12	0.9765	0.96568	1.0	17940	0	-0.0063191	0.017784	0.035196	0.323912	2047	2	-0.0063191
AMELX	12	0.97653	0.96568	1.0	17941	0	0.23448	0.15844	0.29186	0.846031	6479	5	0.23448
CDK18	12	0.97656	0.96595	1.0	17942	0	0.39993	0.024601	0.045956	0.357743	2412	6	0.39993
FOXI1	12	0.97667	0.96623	1.0	17943	0	0.023094	0.65209	0.78191	1.0	14183	2	0.023094
FCER1A	12	0.97675	0.96623	1.0	17944	0	0.085155	0.084556	0.17123	0.701802	4603	4	0.085155
KRTAP9-9	12	0.97675	0.96623	1.0	17945	0	0.11106	0.43983	0.60435	1.0	11345	3	0.11106
GALM	12	0.97677	0.96623	1.0	17946	0	0.10899	0.11247	0.21399	0.761318	5306	4	0.10899
PLA2G5	12	0.97678	0.96623	1.0	17947	0	0.023248	0.70222	0.80598	1.0	14653	2	0.023248
MX2	12	0.97682	0.96623	1.0	17948	0	0.58617	3.5784e-05	7.3482e-05	0.009399	146	10	0.58617
GLT6D1	12	0.97682	0.96623	1.0	17949	0	0.035035	0.18666	0.32529	0.85489	7157	3	0.035035
MRPS10	12	0.97682	0.96623	1.0	17950	0	0.017572	0.47131	0.62809	1.0	11750	2	0.017572
ADH1C	12	0.97684	0.96623	1.0	17951	0	-0.076404	0.2618	0.41403	0.926401	8432	2	-0.076404
IDH1	12	0.97684	0.96623	1.0	17952	0	0.35353	0.0065239	0.014031	0.218248	1211	7	0.35353
PYURF	12	0.97686	0.96623	1.0	17953	0	0.25882	0.081701	0.16683	0.697206	4523	5	0.25882
SLC25A40	12	0.9769	0.96623	1.0	17954	0	0.14976	0.16047	0.29442	0.846031	6533	4	0.14976
KCNJ8	12	0.97697	0.96623	1.0	17955	0	0.19643	0.3959	0.5813	1.0	10799	3	0.19643
DEFB132	12	0.97699	0.96623	1.0	17956	0	0.045996	0.31974	0.49382	0.980953	9472	4	0.045996
ZNF226	12	0.97703	0.96623	1.0	17957	0	0.11612	0.06761	0.14416	0.656625	4128	5	0.11612
CEP57	12	0.97708	0.96623	1.0	17958	0	0.098237	0.2005	0.33742	0.863448	7379	3	0.098237
CD86	12	0.97711	0.96623	1.0	17959	0	0.022149	0.2942	0.46212	0.968582	8989	3	0.022149
KL	12	0.97714	0.96623	1.0	17960	0	0.053122	0.1781	0.31625	0.852039	6989	3	0.053122
TGFBR3	12	0.97719	0.96637	1.0	17961	0	0.58136	0.0018759	0.0037115	0.105525	650	8	0.58136
ALDH1A2	12	0.97719	0.96637	1.0	17962	0	0.077262	0.30333	0.47705	0.977999	9170	4	0.077262
NRK	12	0.97722	0.96652	1.0	17963	0	0.0032493	0.63204	0.77365	1.0	14018	2	0.0032493
MRPL24	12	0.97725	0.96652	1.0	17964	0	0.10427	0.027054	0.049094	0.36531	2537	5	0.10427
PLXDC1	12	0.97729	0.96665	1.0	17965	0	-0.034137	0.80956	0.8696	1.0	15899	2	-0.034137
P2RY12	12	0.97734	0.96678	1.0	17966	0	0.27781	0.10392	0.20485	0.758181	5093	5	0.27781
C7orf55-LUC7L2	12	0.97739	0.9673	1.0	17967	0	-0.1134	0.526	0.66985	1.0	12485	3	-0.1134
EOGT	12	0.97742	0.9673	1.0	17968	0	0.13478	0.3987	0.58175	1.0	10830	3	0.13478
GRID2	12	0.97743	0.9673	1.0	17969	0	0.099814	0.38833	0.57383	1.0	10708	3	0.099814
TST	12	0.97748	0.96781	1.0	17970	0	0.1545	0.059986	0.12786	0.619861	3880	5	0.1545
POLR1B	12	0.97751	0.96781	1.0	17971	0	0.21709	0.37667	0.56911	1.0	10574	3	0.21709
ANO9	12	0.97755	0.96781	1.0	17972	0	0.3587	0.022902	0.044424	0.356471	2317	6	0.3587
ZNF674	12	0.97765	0.96781	1.0	17973	0	0.39797	0.0064269	0.013919	0.218248	1200	7	0.39797
CDKN2A	12	0.97769	0.96794	1.0	17974	0	0.38547	0.0023977	0.0048511	0.1217	749	6	0.38547
GTF2E2	12	0.97774	0.96807	1.0	17975	0	0.28746	0.064885	0.13479	0.627406	4051	5	0.28746
IFNL4	12	0.97775	0.96807	1.0	17976	0	-0.015711	0.76238	0.83685	1.0	15304	2	-0.015711
TLDC2	12	0.97777	0.96807	1.0	17977	0	0.21721	0.029539	0.051281	0.367174	2636	5	0.21721
TEX29	12	0.97777	0.96807	1.0	17978	0	0.31922	0.013856	0.029061	0.304864	1790	7	0.31922
NXF3	12	0.97778	0.96807	1.0	17979	0	0.40592	0.0027175	0.0055363	0.131009	800	6	0.40592
LONRF3	12	0.9778	0.9682	1.0	17980	0	0.055243	0.095424	0.19128	0.736978	4857	4	0.055243
PCMTD1	12	0.9778	0.9682	1.0	17981	0	-0.14888	0.83907	0.89257	1.0	16341	2	-0.14888
TNFAIP8	12	0.97788	0.96832	1.0	17982	0	0.066608	0.1257	0.23481	0.780954	5647	5	0.066608
MRPS25	11	0.97789	0.9696	1.0	17983	0	0.29373	0.028693	0.052335	0.372185	2600	6	0.29373
KLRG1	12	0.97789	0.96832	1.0	17984	0	0.13519	0.58148	0.71855	1.0	13267	3	0.13519
TRMT61B	12	0.97791	0.96832	1.0	17985	0	-0.012059	0.34399	0.52758	0.994534	9962	2	-0.012059
HOPX	12	0.97795	0.96832	1.0	17986	0	0.33763	0.041828	0.076412	0.460685	3141	6	0.33763
ELOVL2	12	0.97797	0.96832	1.0	17987	0	0.26951	0.25791	0.40898	0.922046	8370	4	0.26951
MPZL1	12	0.97799	0.96832	1.0	17988	0	0.58478	0.00070636	0.0014683	0.064555	424	8	0.58478
THSD7B	12	0.97804	0.96856	1.0	17989	0	-0.070226	0.3106	0.48438	0.980088	9306	3	-0.070226
DGAT1	12	0.97805	0.96856	1.0	17990	0	0.15867	0.21015	0.35735	0.892957	7549	4	0.15867
BOP1	12	0.97806	0.96856	1.0	17991	0	0.21146	0.61938	0.76173	1.0	13828	3	0.21146
LCE1D	12	0.97807	0.96856	1.0	17992	0	0.0029132	0.85494	0.90634	1.0	16586	2	0.0029132
APOBEC3C	12	0.97811	0.96856	1.0	17993	0	0.90656	2.1476e-07	2.615e-07	0.000101	42	10	0.90656
CSRNP1	12	0.97811	0.96856	1.0	17994	0	-0.018706	0.62077	0.7624	1.0	13849	2	-0.018706
HRC	12	0.97816	0.96883	1.0	17995	0	0.12816	0.024197	0.045464	0.357743	2391	4	0.12816
ADCY2	12	0.97816	0.96883	1.0	17996	0	-0.15905	0.14617	0.27086	0.828242	6172	3	-0.15905
KCNIP1	12	0.97816	0.96883	1.0	17997	0	0.23357	0.076963	0.15957	0.688522	4377	5	0.23357
METTL22	12	0.97818	0.96883	1.0	17998	0	0.0042518	0.026308	0.047656	0.358582	2510	5	0.0042518
AIFM3	12	0.97819	0.96883	1.0	17999	0	0.20457	0.1994	0.33433	0.857843	7354	4	0.20457
CEP290	4	0.97819	0.97826	1.0	18000	0	0.71994	0.0091265	0.01305	0.210609	1437	3	0.71994
R3HDM2	12	0.9782	0.96883	1.0	18001	0	0.13292	0.28708	0.45152	0.961057	8861	3	0.13292
DSCAML1	12	0.97822	0.96883	1.0	18002	0	0.44845	0.0034579	0.0078877	0.163339	908	6	0.44845
IFI44L	12	0.97829	0.96883	1.0	18003	0	0.29724	0.14242	0.25939	0.807484	6060	5	0.29724
LOC283485	12	0.97834	0.96883	1.0	18004	0	0.59193	0.00079838	0.0015311	0.064555	449	8	0.59193
UGT1A5	12	0.97841	0.96883	1.0	18005	0	0.094969	0.14569	0.26759	0.819715	6159	4	0.094969
XAGE1B	12	0.97841	0.96883	1.0	18006	0	-0.10657	0.94592	0.94356	1.0	17401	1	-0.10657
SLC44A4	12	0.97844	0.96883	1.0	18007	0	-0.063725	0.43691	0.60114	1.0	11319	3	-0.063725
TIPIN	12	0.97853	0.96883	1.0	18008	0	0.2703	0.029261	0.051043	0.367174	2625	6	0.2703
BTG4	12	0.97855	0.96883	1.0	18009	0	0.2964	0.00084504	0.0015991	0.065383	463	6	0.2964
PPP1R3F	12	0.97859	0.96883	1.0	18010	0	0.097546	0.28887	0.4541	0.96363	8887	4	0.097546
FNDC9	12	0.97861	0.96883	1.0	18011	0	0.13933	0.43565	0.59972	1.0	11299	3	0.13933
TP53	12	0.97863	0.96883	1.0	18012	0	0.47838	0.0086608	0.018598	0.251075	1394	6	0.47838
