sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EFCAB3_5707	EFCAB3	4283.1	3278.4	4283.1	3278.4	-0.38555	5.0467e+05	1.3985e+07	0.50518	0.30672	0.69328	0.61344	0.8191	False
DAZL_3136	DAZL	25182	35936	25182	35936	0.51302	5.7825e+07	4.5629e+08	0.50344	0.65107	0.34893	0.69785	0.87584	True
KRT78_68326	KRT78	42344	60238	42344	60238	0.5085	1.601e+08	1.2685e+09	0.50241	0.65144	0.34856	0.69711	0.87584	True
GMPS_60550	GMPS	46632	35605	46632	35605	-0.38925	6.0804e+07	1.5336e+09	0.50072	0.30828	0.69172	0.61657	0.8205	False
THOC2_44609	THOC2	16063	12303	16063	12303	-0.3847	7.0691e+06	1.884e+08	0.50032	0.30843	0.69157	0.61685	0.8205	False
PASD1_22676	PASD1	53988	76593	53988	76593	0.50457	2.555e+08	2.0459e+09	0.49977	0.65076	0.34924	0.69848	0.87584	True
GH2_53588	GH2	19724	28111	19724	28111	0.51115	3.517e+07	2.8217e+08	0.49928	0.64904	0.35096	0.70192	0.87592	True
NPVF_26372	NPVF	2010	2895	2010	2895	0.52614	3.9161e+05	3.1578e+06	0.49802	0.64497	0.35503	0.71007	0.87592	True
KRTAP10-9_68639	KRTAP10-9	59274	45402	59274	45402	-0.38463	9.6213e+07	2.4587e+09	0.49644	0.30979	0.69021	0.61959	0.82255	False
FOXR1_55287	FOXR1	12488	17785	12488	17785	0.51001	1.4025e+07	1.1481e+08	0.49428	0.64633	0.35367	0.70734	0.87592	True
SULT6B1_11670	SULT6B1	17889	13911	17889	13911	-0.36281	7.9122e+06	2.3285e+08	0.483	0.31455	0.68545	0.6291	0.82726	False
SLC22A9_24191	SLC22A9	27761	39047	27761	39047	0.49213	6.3683e+07	5.5277e+08	0.48001	0.64182	0.35818	0.71636	0.88177	True
OTOP1_41901	OTOP1	26476	20630	26476	20630	-0.35992	1.7087e+07	5.0356e+08	0.4795	0.31579	0.68421	0.63159	0.82896	False
UQCRFS1_67403	UQCRFS1	44310	34657	44310	34657	-0.35445	4.6585e+07	1.387e+09	0.47359	0.3179	0.6821	0.63579	0.8329	False
BANF2_8589	BANF2	53366	73955	53366	73955	0.47071	2.1194e+08	1.9998e+09	0.4604	0.6349	0.3651	0.7302	0.89404	True
NPVF_26370	NPVF	95831	1.3198e+05	95831	1.3198e+05	0.46178	6.5346e+08	6.3269e+09	0.45449	0.63342	0.36658	0.73316	0.89608	True
OPALIN_42755	OPALIN	48983	39117	48983	39117	-0.32448	4.867e+07	1.6895e+09	0.4494	0.32657	0.67343	0.65315	0.85241	False
MUC7_58296	MUC7	44001	35277	44001	35277	-0.31879	3.8051e+07	1.368e+09	0.44518	0.32809	0.67191	0.65619	0.85477	False
KRTAP13-2_12937	KRTAP13-2	68650	94079	68650	94079	0.45461	3.2332e+08	3.2823e+09	0.44386	0.62856	0.37144	0.74288	0.90072	True
VPREB1_59280	VPREB1	20258	27902	20258	27902	0.46185	2.9214e+07	2.9739e+08	0.44325	0.62635	0.37365	0.7473	0.90072	True
SPRR4_42	SPRR4	67792	92726	67792	92726	0.45186	3.1086e+08	3.202e+09	0.44064	0.62723	0.37277	0.74555	0.90072	True
CHAT_2092	CHAT	37663	30527	37663	30527	-0.30303	2.5457e+07	1.0074e+09	0.433	0.33251	0.66749	0.66501	0.85758	False
OPALIN_42756	OPALIN	98968	1.3445e+05	98968	1.3445e+05	0.44207	6.2963e+08	6.741e+09	0.43221	0.62438	0.37562	0.75125	0.90072	True
CSHL1_150	CSHL1	719.14	592.68	719.14	592.68	-0.27859	7996.1	4.1839e+05	0.42939	0.33382	0.66618	0.66764	0.8584	False
MEPE_2172	MEPE	4311.5	5916.5	4311.5	5916.5	0.45646	1.288e+06	1.4168e+07	0.42639	0.6168	0.3832	0.7664	0.91123	True
KRTAP13-2_12935	KRTAP13-2	83566	1.1308e+05	83566	1.1308e+05	0.43633	4.355e+08	4.8325e+09	0.42454	0.62095	0.37905	0.7581	0.90736	True
GRWD1_16463	GRWD1	31628	25923	31628	25923	-0.28699	1.6278e+07	7.1448e+08	0.42061	0.33702	0.66298	0.67404	0.86502	False
MMP21_13304	MMP21	54185	73211	54185	73211	0.43416	1.81e+08	2.0606e+09	0.41914	0.61802	0.38198	0.76397	0.91123	True
OTOP1_41900	OTOP1	36710	49528	36710	49528	0.43209	8.2162e+07	9.5783e+08	0.4142	0.61533	0.38467	0.76935	0.91123	True
FOXR1_55285	FOXR1	73549	98589	73549	98589	0.42272	3.135e+08	3.759e+09	0.40841	0.61408	0.38592	0.77185	0.91123	True
DHX37_13791	DHX37	83950	69332	83950	69332	-0.27601	1.0684e+08	4.8763e+09	0.40807	0.34161	0.65839	0.68322	0.87405	False
CABP5_73373	CABP5	15019	20253	15019	20253	0.43129	1.3695e+07	1.6506e+08	0.40736	0.61098	0.38902	0.77804	0.91387	True
FTSJ3_19708	FTSJ3	23224	19289	23224	19289	-0.26782	7.7417e+06	3.8911e+08	0.4061	0.34233	0.65767	0.68467	0.87405	False
COX7B2_9839	COX7B2	37045	30774	37045	30774	-0.26757	1.9665e+07	9.7515e+08	0.40412	0.34306	0.65694	0.68612	0.87405	False
HSD17B10_2879	HSD17B10	1.2655e+05	1.6877e+05	1.2655e+05	1.6877e+05	0.41528	8.9098e+08	1.0935e+10	0.40369	0.61301	0.38699	0.77398	0.91219	True
F9_64052	F9	478.79	650.71	478.79	650.71	0.44183	14779	1.8807e+05	0.39643	0.60022	0.39978	0.79956	0.92969	True
SLC22A9_24190	SLC22A9	26393	35258	26393	35258	0.4178	3.9298e+07	5.0046e+08	0.39629	0.60731	0.39269	0.78538	0.91938	True
HDAC3_45671	HDAC3	68419	57163	68419	57163	-0.25932	6.3354e+07	3.2606e+09	0.39498	0.34643	0.65357	0.69286	0.87584	False
SCN10A_71864	SCN10A	39028	52009	39028	52009	0.41425	8.4255e+07	1.0805e+09	0.39492	0.6074	0.3926	0.78521	0.91938	True
DMRT1_3339	DMRT1	9626.3	8135.9	9626.3	8135.9	-0.24265	1.1106e+06	6.8799e+07	0.38899	0.34864	0.65136	0.69729	0.87584	False
LSG1_4328	LSG1	46492	39140	46492	39140	-0.24833	2.7026e+07	1.5246e+09	0.38731	0.34926	0.65074	0.69852	0.87584	False
KRTAP11-1_11926	KRTAP11-1	19053	25336	19053	25336	0.41115	1.9738e+07	2.6359e+08	0.38699	0.60284	0.39716	0.79431	0.92514	True
IFNA6_59243	IFNA6	54109	45550	54109	45550	-0.24843	3.6633e+07	2.0549e+09	0.3868	0.34945	0.65055	0.6989	0.87584	False
THOC2_44611	THOC2	49669	41981	49669	41981	-0.2426	2.9553e+07	1.7363e+09	0.38227	0.35113	0.64887	0.70226	0.87592	False
REG3A_26653	REG3A	11891	10123	11891	10123	-0.23219	1.5627e+06	1.0426e+08	0.37946	0.35217	0.64783	0.70435	0.87592	False
KRT86_4070	KRT86	14946	12757	14946	12757	-0.22847	2.3964e+06	1.635e+08	0.3754	0.35368	0.64632	0.70736	0.87592	False
TRHR_67758	TRHR	1038	897.31	1038	897.31	-0.20992	9898.1	8.609e+05	0.37236	0.35481	0.64519	0.70962	0.87592	False
REG3A_26654	REG3A	2200.8	1898.2	2200.8	1898.2	-0.21325	45764	3.7742e+06	0.3714	0.35517	0.64483	0.71034	0.87592	False
ERCC3_20604	ERCC3	60756	79509	60756	79509	0.38808	1.7584e+08	2.581e+09	0.36912	0.59732	0.40268	0.80535	0.93079	True
IFNA6_59242	IFNA6	75492	98166	75492	98166	0.37889	2.5704e+08	3.9569e+09	0.36045	0.59404	0.40596	0.81192	0.93156	True
KRTAP13-3_71492	KRTAP13-3	51770	67359	51770	67359	0.37975	1.2151e+08	1.8838e+09	0.35917	0.59284	0.40716	0.81431	0.93276	True
MUC17_30916	MUC17	66525	57341	66525	57341	-0.21432	4.2171e+07	3.0854e+09	0.35724	0.36046	0.63954	0.72091	0.88544	False
NMT1_13534	NMT1	1879.5	1643.4	1879.5	1643.4	-0.1936	27884	2.7671e+06	0.35593	0.36095	0.63905	0.72189	0.88544	False
RESP18_2432	RESP18	22329	28971	22329	28971	0.37567	2.2058e+07	3.6016e+08	0.34998	0.58745	0.41255	0.8251	0.93958	True
IFNA6_59240	IFNA6	36755	47475	36755	47475	0.36922	5.7459e+07	9.6016e+08	0.34596	0.58662	0.41338	0.82675	0.93958	True
MUC7_58297	MUC7	31509	40690	31509	40690	0.3689	4.2146e+07	7.0918e+08	0.34476	0.58584	0.41416	0.82832	0.93958	True
SDR9C7_25561	SDR9C7	76085	97349	76085	97349	0.35555	2.2608e+08	4.0183e+09	0.33545	0.58345	0.41655	0.83311	0.94259	True
GHRH_22272	GHRH	26729	23641	26729	23641	-0.17712	4.7685e+06	5.1308e+08	0.32941	0.37092	0.62908	0.74184	0.90072	False
DLST_29295	DLST	27079	23956	27079	23956	-0.17677	4.8762e+06	5.2637e+08	0.32906	0.37106	0.62894	0.74211	0.90072	False
SLC32A1_36691	SLC32A1	32446	28845	32446	28845	-0.16974	6.4858e+06	7.5128e+08	0.32217	0.37366	0.62634	0.74732	0.90072	False
RTP2_43552	RTP2	8414.9	7528.7	8414.9	7528.7	-0.16052	3.9264e+05	5.2804e+07	0.32066	0.37423	0.62577	0.74847	0.90072	False
MMP21_13306	MMP21	54753	48658	54753	48658	-0.17025	1.8572e+07	2.1033e+09	0.32021	0.37441	0.62559	0.74881	0.90072	False
CHRNA6_66352	CHRNA6	77887	69199	77887	69199	-0.17062	3.7739e+07	4.2076e+09	0.31895	0.37488	0.62512	0.74977	0.90072	False
SULT6B1_11668	SULT6B1	3059.1	2754.1	3059.1	2754.1	-0.15148	46518	7.2136e+06	0.31805	0.37522	0.62478	0.75045	0.90072	False
IL3_34061	IL3	53510	67498	53510	67498	0.33503	9.7833e+07	2.0104e+09	0.31198	0.57276	0.42724	0.85448	0.94941	True
VN1R2_2107	VN1R2	59218	74666	59218	74666	0.3344	1.1931e+08	2.4541e+09	0.31182	0.57288	0.42712	0.85424	0.94941	True
SPATA21_74016	SPATA21	15158	19161	15158	19161	0.33801	8.0092e+06	1.6809e+08	0.3087	0.56901	0.43099	0.86199	0.94941	True
SLC32A1_36690	SLC32A1	11577	14624	11577	14624	0.33713	4.6444e+06	9.8903e+07	0.30646	0.56752	0.43248	0.86495	0.94941	True
CER1_11093	CER1	64247	80586	64247	80586	0.32691	1.3349e+08	2.8809e+09	0.30443	0.56985	0.43015	0.8603	0.94941	True
KRTAP10-9_68636	KRTAP10-9	27187	34129	27187	34129	0.32808	2.4097e+07	5.3051e+08	0.30141	0.56695	0.43305	0.86611	0.94941	True
CST9L_1698	CST9L	47258	59167	47258	59167	0.32423	7.0912e+07	1.5744e+09	0.30014	0.56743	0.43257	0.86514	0.94941	True
MS4A5_27735	MS4A5	53060	66395	53060	66395	0.32344	8.8911e+07	1.9773e+09	0.29989	0.56754	0.43246	0.86493	0.94941	True
CABS1_61118	CABS1	5648.6	7110.1	5648.6	7110.1	0.33192	1.068e+06	2.4105e+07	0.29768	0.56233	0.43767	0.87534	0.94941	True
PSKH2_58674	PSKH2	1.3065e+05	1.1802e+05	1.3065e+05	1.1802e+05	-0.14667	7.9754e+07	1.1642e+10	0.29553	0.3838	0.6162	0.76759	0.91123	False
TFAP2D_34059	TFAP2D	18468	23098	18468	23098	0.32269	1.0717e+07	2.4791e+08	0.29403	0.56302	0.43698	0.87396	0.94941	True
WDR33_58218	WDR33	5964.6	5462.6	5964.6	5462.6	-0.12681	1.2599e+05	2.6829e+07	0.29335	0.38463	0.61537	0.76925	0.91123	False
TAS2R1_11869	TAS2R1	20527	18715	20527	18715	-0.13329	1.6408e+06	3.052e+08	0.29266	0.38489	0.61511	0.76978	0.91123	False
KRTAP10-5_60368	KRTAP10-5	24620	22452	24620	22452	-0.13304	2.3521e+06	4.3648e+08	0.29153	0.38532	0.61468	0.77064	0.91123	False
FCRL4_24404	FCRL4	38544	47968	38544	47968	0.31555	4.4403e+07	1.0543e+09	0.29023	0.56276	0.43724	0.87448	0.94941	True
TREML4_14192	TREML4	26134	32438	26134	32438	0.31173	1.9868e+07	4.9086e+08	0.28452	0.55955	0.44045	0.88091	0.94941	True
NPVF_26371	NPVF	869.43	810.28	869.43	810.28	-0.10153	1749.3	6.0759e+05	0.28224	0.38888	0.61112	0.77776	0.91387	False
SDR9C7_25562	SDR9C7	92207	1.1333e+05	92207	1.1333e+05	0.29761	2.2315e+08	5.8649e+09	0.27586	0.55817	0.44183	0.88365	0.94941	True
VPREB1_59283	VPREB1	81620	1.0022e+05	81620	1.0022e+05	0.29614	1.7294e+08	4.6136e+09	0.2738	0.55705	0.44295	0.88589	0.95035	True
CATSPER4_14644	CATSPER4	569.34	536.73	569.34	536.73	-0.084943	531.75	2.6435e+05	0.27051	0.39338	0.60662	0.78677	0.91944	False
RNF17_7252	RNF17	40025	49102	40025	49102	0.29486	4.1192e+07	1.1355e+09	0.26936	0.55376	0.44624	0.89248	0.95154	True
MRPL18_22542	MRPL18	58968	72171	58968	72171	0.29148	8.7157e+07	2.4337e+09	0.26763	0.55375	0.44625	0.8925	0.95154	True
IFNW1_16717	IFNW1	33793	31443	33793	31443	-0.10395	2.7594e+06	8.1385e+08	0.26415	0.39583	0.60417	0.79167	0.92361	False
KRT86_4069	KRT86	63613	77569	63613	77569	0.28616	9.739e+07	2.8252e+09	0.26257	0.55169	0.44831	0.89662	0.95207	True
KANSL3_73782	KANSL3	2289.4	2799.7	2289.4	2799.7	0.29018	1.302e+05	4.079e+06	0.25266	0.54073	0.45927	0.91855	0.95867	True
GUCA2A_24505	GUCA2A	36010	43649	36010	43649	0.27755	2.9178e+07	9.2226e+08	0.25155	0.54577	0.45423	0.90846	0.95312	True
DAZL_3135	DAZL	26282	31883	26282	31883	0.27867	1.5682e+07	4.9634e+08	0.25138	0.54508	0.45492	0.90984	0.95312	True
C1orf146_19904	C1orf146	189.3	182.36	189.3	182.36	-0.053556	24.046	30411	0.25085	0.40096	0.59904	0.80193	0.93079	False
CHAT_2089	CHAT	1.1478e+05	1.0755e+05	1.1478e+05	1.0755e+05	-0.093824	2.6115e+07	9.0231e+09	0.24868	0.4018	0.5982	0.80361	0.93079	False
COX7B2_9842	COX7B2	12857	12196	12857	12196	-0.076178	2.1867e+05	1.2157e+08	0.24449	0.40343	0.59657	0.80685	0.93079	False
RPTN_73119	RPTN	37075	35093	37075	35093	-0.079281	1.9651e+06	9.7669e+08	0.24145	0.4046	0.5954	0.80921	0.93079	False
GUCA2A_24506	GUCA2A	44211	41844	44211	41844	-0.079379	2.8011e+06	1.3809e+09	0.24058	0.40494	0.59506	0.80988	0.93079	False
TAS2R16_11770	TAS2R16	6477.6	6181.7	6477.6	6181.7	-0.067436	43767	3.1558e+07	0.24055	0.40495	0.59505	0.80991	0.93079	False
C16orf78_51474	C16orf78	22420	26984	22420	26984	0.26728	1.0413e+07	3.6306e+08	0.23951	0.53954	0.46046	0.92092	0.95969	True
INSL5_44285	INSL5	1.2637e+05	1.5102e+05	1.2637e+05	1.5102e+05	0.25706	3.0375e+08	1.0904e+10	0.23604	0.54143	0.45857	0.91713	0.95863	True
TYR_40737	TYR	10623	12732	10623	12732	0.2613	2.2249e+06	8.3512e+07	0.23083	0.5342	0.4658	0.9316	0.96358	True
GUCA2A_24508	GUCA2A	6798.4	6542.3	6798.4	6542.3	-0.055383	32787	3.4706e+07	0.22944	0.40927	0.59073	0.81853	0.93604	False
CYP2A13_26623	CYP2A13	56214	66926	56214	66926	0.25163	5.7373e+07	2.2151e+09	0.2276	0.53614	0.46386	0.92773	0.96358	True
CST9L_1700	CST9L	55487	65983	55487	65983	0.24993	5.5077e+07	2.1592e+09	0.22587	0.53535	0.46465	0.9293	0.96358	True
SPRR4_41	SPRR4	1725.4	2070.2	1725.4	2070.2	0.26276	59472	2.3385e+06	0.22553	0.52805	0.47195	0.9439	0.96621	True
TBR1_14584	TBR1	9080.6	10844	9080.6	10844	0.25608	1.5556e+06	6.1336e+07	0.22522	0.5314	0.4686	0.93721	0.96506	True
CRX_7227	CRX	22146	21384	22146	21384	-0.050498	2.9016e+05	3.5438e+08	0.21812	0.41367	0.58633	0.82734	0.93958	False
KRTAP11-1_11924	KRTAP11-1	20079	23786	20079	23786	0.24441	6.8706e+06	2.9225e+08	0.21684	0.52931	0.47069	0.94138	0.96506	True
CCT8L2_26469	CCT8L2	17614	17043	17614	17043	-0.047558	1.6314e+05	2.2585e+08	0.21675	0.4142	0.5858	0.8284	0.93958	False
C10orf53_61433	C10orf53	84703	99556	84703	99556	0.2331	1.1031e+08	4.9628e+09	0.21085	0.52958	0.47042	0.94084	0.96506	True
SCN10A_71866	SCN10A	20099	19538	20099	19538	-0.040881	1.5769e+05	2.9283e+08	0.20986	0.41689	0.58311	0.83378	0.94259	False
IAPP_39694	IAPP	26637	31292	26637	31292	0.23234	1.0834e+07	5.0961e+08	0.2062	0.52517	0.47483	0.94965	0.96855	True
NUDCD3_38092	NUDCD3	32884	32013	32884	32013	-0.038721	3.7922e+05	7.7136e+08	0.20499	0.41879	0.58121	0.83758	0.94535	False
FCRL4_24402	FCRL4	47849	46642	47849	46642	-0.036862	7.2856e+05	1.6134e+09	0.20108	0.42032	0.57968	0.84064	0.94726	False
TXNDC8_29525	TXNDC8	1.2829e+05	1.4927e+05	1.2829e+05	1.4927e+05	0.21844	2.1992e+08	1.1232e+10	0.19788	0.5247	0.4753	0.95059	0.96855	True
DLST_29294	DLST	11581	11396	11581	11396	-0.023324	17252	9.8984e+07	0.19701	0.42191	0.57809	0.84382	0.94819	False
DMRTC2_65050	DMRTC2	87132	85002	87132	85002	-0.03569	2.2665e+06	5.2466e+09	0.19651	0.4221	0.5779	0.84421	0.94819	False
SLCO1B1_40931	SLCO1B1	24713	28828	24713	28828	0.2222	8.4672e+06	4.3971e+08	0.19624	0.5206	0.4794	0.9588	0.97178	True
SLC22A9_24189	SLC22A9	52844	61509	52844	61509	0.21905	3.7539e+07	1.9614e+09	0.19564	0.52191	0.47809	0.95619	0.97161	True
TAAR2_48599	TAAR2	14719	14494	14719	14494	-0.02225	25375	1.5864e+08	0.19455	0.42287	0.57713	0.84575	0.94838	False
CABP5_73372	CABP5	14143	13990	14143	13990	-0.015667	11668	1.4665e+08	0.1887	0.42517	0.57483	0.85033	0.94941	False
SIGLECL1_16398	SIGLECL1	26681	30946	26681	30946	0.21395	9.0968e+06	5.1125e+08	0.18864	0.51738	0.48262	0.96524	0.97651	True
MS4A5_27734	MS4A5	12543	12453	12543	12453	-0.010423	4076.6	1.158e+08	0.18457	0.42678	0.57322	0.85356	0.94941	False
KRTAP13-2_12936	KRTAP13-2	13289	13263	13289	13263	-0.0028922	354.23	1.2975e+08	0.1772	0.42968	0.57032	0.85935	0.94941	False
OTOP1_41902	OTOP1	1.0521e+05	1.0412e+05	1.0521e+05	1.0412e+05	-0.01497	5.8978e+05	7.6029e+09	0.17589	0.43019	0.56981	0.86038	0.94941	False
SF3B2_23467	SF3B2	32715	32583	32715	32583	-0.0058081	8638.6	7.6356e+08	0.17431	0.43081	0.56919	0.86162	0.94941	False
COX15_1783	COX15	23016	26312	23016	26312	0.19306	5.4311e+06	3.823e+08	0.16856	0.50812	0.49188	0.98377	0.99014	True
TUBG1_9536	TUBG1	87738	99954	87738	99954	0.18806	7.4619e+07	5.3187e+09	0.16751	0.51048	0.48952	0.97905	0.9876	True
TAS2R40_54863	TAS2R40	62126	70596	62126	70596	0.18437	3.5866e+07	2.6968e+09	0.16309	0.50779	0.49221	0.98443	0.99014	True
PDE6H_40691	PDE6H	53450	60642	53450	60642	0.18212	2.5863e+07	2.006e+09	0.16058	0.50635	0.49365	0.9873	0.99016	True
TCHHL1_62151	TCHHL1	43394	48623	43394	48623	0.16413	1.3669e+07	1.3312e+09	0.14331	0.49819	0.50181	0.99638	0.99638	True
RNASE8_19332	RNASE8	7905.3	8865.4	7905.3	8865.4	0.16535	4.609e+05	4.6697e+07	0.1405	0.49319	0.50681	0.98638	0.99016	True
PDE6H_40689	PDE6H	1.1136e+05	1.2368e+05	1.1136e+05	1.2368e+05	0.15137	7.5886e+07	8.5025e+09	0.1336	0.49589	0.50411	0.99177	0.99321	True
OGDH_27642	OGDH	33392	36572	33392	36572	0.13126	5.0579e+06	7.9497e+08	0.1128	0.48394	0.51606	0.96787	0.97775	True
DMRT1_3337	DMRT1	44535	48341	44535	48341	0.11829	7.2415e+06	1.4009e+09	0.10168	0.47958	0.52042	0.95916	0.97178	True
DEFB129_4554	DEFB129	14880	16100	14880	16100	0.11367	7.4407e+05	1.6207e+08	0.095824	0.47446	0.52554	0.94891	0.96855	True
CABS1_61119	CABS1	3592.8	3889.7	3592.8	3889.7	0.11453	44080	9.8977e+06	0.094377	0.47049	0.52951	0.94099	0.96506	True
MAGEC3_62239	MAGEC3	81833	87991	81833	87991	0.10467	1.8961e+07	4.6373e+09	0.090431	0.47589	0.52411	0.95178	0.96855	True
GPR148_58137	GPR148	55552	59262	55552	59262	0.093275	6.8833e+06	2.1641e+09	0.079758	0.47022	0.52978	0.94044	0.96506	True
OGDH_27641	OGDH	24116	25678	24116	25678	0.090567	1.2207e+06	4.1905e+08	0.076328	0.46676	0.53324	0.93352	0.96412	True
ISX_38472	ISX	33116	35105	33116	35105	0.084139	1.9778e+06	7.8211e+08	0.071116	0.46514	0.53486	0.93028	0.96358	True
TUBG1_9538	TUBG1	50870	53841	50870	53841	0.081876	4.4121e+06	1.8199e+09	0.069633	0.46546	0.53454	0.93092	0.96358	True
GK2_58550	GK2	1488.4	1575	1488.4	1575	0.08152	3748.2	1.7488e+06	0.065472	0.45517	0.54483	0.91034	0.95312	True
RNASE8_19330	RNASE8	270.7	285.98	270.7	285.98	0.078924	116.7	61360	0.061676	0.44897	0.55103	0.89794	0.95207	True
ANKRD30A_15960	ANKRD30A	9230.9	9675.7	9230.9	9675.7	0.067889	98926	6.3349e+07	0.055886	0.45524	0.54476	0.91048	0.95312	True
GH2_53585	GH2	18723	19509	18723	19509	0.059329	3.0893e+05	2.5468e+08	0.049255	0.45392	0.54608	0.90784	0.95312	True
RESP18_2431	RESP18	47753	49601	47753	49601	0.054763	1.7067e+06	1.607e+09	0.046087	0.4547	0.5453	0.90939	0.95312	True
BRDT_25977	BRDT	14827	15401	14827	15401	0.054794	1.6475e+05	1.6095e+08	0.045247	0.45155	0.54845	0.90309	0.95312	True
GABRA6_60558	GABRA6	33609	34809	33609	34809	0.050622	7.2028e+05	8.0515e+08	0.042299	0.45216	0.54784	0.90432	0.95312	True
IAPP_39696	IAPP	14286	14780	14286	14780	0.049015	1.2189e+05	1.4959e+08	0.040369	0.44924	0.55076	0.89849	0.95207	True
KRT84_35488	KRT84	31872	32821	31872	32821	0.042364	4.5107e+05	7.2533e+08	0.035267	0.44885	0.55115	0.89771	0.95207	True
MS4A5_27736	MS4A5	2579.4	2642.2	2579.4	2642.2	0.034707	1973.7	5.1573e+06	0.027666	0.43925	0.56075	0.8785	0.94941	True
F13B_21474	F13B	4355.3	4453.4	4355.3	4453.4	0.032125	4811.2	1.4453e+07	0.025802	0.43971	0.56029	0.87942	0.94941	True
CHRNA6_66354	CHRNA6	59238	60479	59238	60479	0.029899	7.6944e+05	2.4557e+09	0.025033	0.44571	0.55429	0.89141	0.95154	True
SULT6B1_11667	SULT6B1	87127	88552	87127	88552	0.023407	1.0155e+06	5.2461e+09	0.019676	0.44421	0.55579	0.88842	0.95154	True
GK2_58548	GK2	9754	9901.5	9754	9901.5	0.021664	10891	7.0605e+07	0.017564	0.43795	0.56205	0.87591	0.94941	True
PUF60_66566	PUF60	60700	61401	60700	61401	0.016561	2.4557e+05	2.5764e+09	0.013807	0.4407	0.5593	0.8814	0.94941	True
WEE1_72126	WEE1	1.0291e+05	1.0403e+05	1.0291e+05	1.0403e+05	0.015639	6.2904e+05	7.2792e+09	0.013147	0.44166	0.55834	0.88333	0.94941	True
TRHR_67757	TRHR	24345	24526	24345	24526	0.010657	16292	4.2694e+08	0.0087362	0.43619	0.56381	0.87239	0.94941	True
TPRX1_57753	TPRX1	60232	60613	60232	60613	0.0090978	72596	2.5375e+09	0.0075643	0.43786	0.56214	0.87573	0.94941	True
MUC7_58298	MUC7	32810	32929	32810	32929	0.0052133	7054.5	7.6796e+08	0.0042862	0.43491	0.56509	0.86982	0.94941	True
RPTN_73118	RPTN	44333	44416	44333	44416	0.0026977	3442.6	1.3884e+09	0.0022269	0.43471	0.56529	0.86942	0.94941	True
